,PseudoTime
E484_346,0.6941649899396378
E355_334,0.670020120724346
E712_177,0.35412474849094566
E458_376,0.7545271629778671
E952_498,1.0
E243_390,0.7826961770623743
E422_398,0.7987927565392354
E321_325,0.6519114688128773
E42_459,0.9215291750503019
E911_304,0.6096579476861167
E58_270,0.5412474849094567
E127_323,0.647887323943662
E829_283,0.5674044265593562
E919_390,0.7826961770623743
E85_250,0.5010060362173038
E675_414,0.8309859154929577
E846_414,0.8309859154929577
E367_176,0.352112676056338
E37_462,0.9275653923541247
E611_463,0.9295774647887324
E794_364,0.7303822937625755
E0_478,0.959758551307847
E96_300,0.6016096579476862
E46_442,0.8873239436619719
E514_34,0.06639839034205232
E993_34,0.06639839034205232
E17_6,0.01006036217303823
E609_288,0.5774647887323944
E996_489,0.9818913480885312
E742_89,0.17706237424547283
E639_308,0.6177062374245473
E968_162,0.323943661971831
E781_415,0.8329979879275654
E353_310,0.6217303822937625
E918_195,0.3903420523138833
E392_90,0.1790744466800805
E624_417,0.8370221327967807
E545_482,0.9678068410462777
E730_341,0.6841046277665996
E802_377,0.7565392354124748
E179_140,0.2796780684104628
E590_108,0.2152917505030181
E873_143,0.2857142857142857
E594_266,0.5331991951710262
E921_433,0.869215291750503
E700_427,0.8571428571428571
E231_255,0.5110663983903421
E674_456,0.9154929577464789
E91_28,0.05432595573440644
E854_376,0.7545271629778671
E29_401,0.8048289738430584
E980_81,0.16096579476861167
E542_458,0.9195171026156942
E607_405,0.8128772635814889
E634_221,0.4426559356136821
E419_90,0.1790744466800805
E536_167,0.33400402414486924
E486_296,0.5935613682092555
E503_67,0.13279678068410464
E812_191,0.3822937625754527
E656_318,0.6378269617706237
E248_479,0.9617706237424547
E496_159,0.317907444668008
E955_315,0.6317907444668008
E519_176,0.352112676056338
E72_19,0.03621730382293763
E787_398,0.7987927565392354
E33_481,0.96579476861167
E765_84,0.16700201207243462
E671_359,0.7203219315895373
E267_402,0.806841046277666
E405_433,0.869215291750503
E642_238,0.4768611670020121
E205_297,0.5955734406438632
E318_73,0.1448692152917505
E916_424,0.8511066398390342
E443_113,0.22535211267605634
E962_465,0.9336016096579477
E145_72,0.14285714285714285
E428_486,0.9758551307847082
