	dim1	dim2	pt
E897_470	-7.106665	13.56471	0.5892
E496_756	-4.5736566	18.859877	0.94849
E247_652	-4.3311768	19.619629	0.81784
E303_292	3.4532757	-11.673747	0.36558
E748_281	-0.50738287	-9.672182	0.35176
E999_309	5.015182	-11.8697195	0.38693
E637_766	-2.752291	25.036846	0.96106
E19_388	-4.4971504	-7.888566	0.48618
E955_468	-8.557935	-3.5956168	0.58668
E563_739	-2.899932	23.066254	0.92714
E621_217	7.0469017	-11.480836	0.27136
E613_358	-3.6025229	-8.53436	0.44849
E590_301	-2.8527315	-9.639822	0.37688
E169_94	14.612704	-15.423175	0.11683
E592_670	-7.260982	12.730103	0.84045
E401_648	-5.0018687	19.224249	0.81281
E792_319	0.3823686	-10.628558	0.3995
E842_163	8.469902	-12.733555	0.20352
E516_436	-11.035276	2.7974715	0.54648
E864_670	-5.755322	15.1626425	0.84045
E393_210	3.5690897	-13.698808	0.26256
E28_236	9.42329	-12.488684	0.29523
E118_5	18.466314	-15.664248	0.00503
E819_351	-3.0365443	-7.574669	0.4397
E346_200	7.39629	-13.7997465	0.25
E680_35	17.62117	-15.759892	0.04271
E275_652	-5.982092	15.838662	0.81784
E817_493	-10.398962	3.2935858	0.61809
E980_127	9.345209	-14.006265	0.15829
E610_506	-11.310079	3.979891	0.63442
E365_432	-9.979122	-2.9516203	0.54146
E385_253	3.723076	-10.690313	0.31658
E670_360	0.9615538	-11.61098	0.45101
E674_328	-0.5861046	-9.683212	0.4108
E591_578	-6.347573	15.943628	0.72487
E612_325	-3.9446597	-9.511437	0.40704
E15_183	2.7804077	-12.527724	0.22864
E791_705	-5.7414484	14.922866	0.88442
E672_380	-2.6449368	-7.847403	0.47613
E79_645	-5.099454	13.877127	0.80905
E855_222	9.473335	-11.780885	0.27764
E36_198	3.3881738	-10.679209	0.24749
E726_343	2.4534106	-11.945408	0.42965
E164_50	15.898483	-16.762527	0.06156
E10_432	-7.610435	-5.544884	0.54146
E651_38	15.346219	-15.1026945	0.04648
E463_237	2.6741276	-11.341514	0.29648
E609_388	-6.270661	-5.586244	0.48618
E661_533	-4.16675	13.369001	0.66834
E417_377	-8.150854	-2.9661198	0.47236
E570_782	-2.112207	24.052645	0.98116
E326_734	-2.3974586	23.923443	0.92085
E16_381	-6.154634	-6.0408106	0.47739
E716_142	11.402288	-13.209458	0.17714
E996_480	-10.632159	3.4449124	0.60176
E737_588	-5.927784	14.547378	0.73744
E717_697	-3.3745604	18.672022	0.87437
E440_691	-4.975781	15.203408	0.86683
E964_720	-5.5466003	13.963366	0.90327
E47_537	-9.090851	6.385659	0.67337
E560_214	2.832587	-12.211845	0.26759
E38_177	3.689181	-12.296939	0.22111
E388_257	1.1112708	-11.928865	0.32161
E95_415	-9.469431	-3.325755	0.5201
E581_678	-6.852298	13.162472	0.8505
E866_39	14.920544	-16.222422	0.04774
E308_24	16.203758	-16.047167	0.02889
