	dim1	dim2	pt
E555_145	3.6125925	9.678509	0.1809
E807_449	-5.41063	-10.127762	0.56281
E415_236	-8.71471	7.7292113	0.29523
E51_522	-6.696175	8.35514	0.65452
E323_257	3.2485375	-9.034577	0.32161
E564_475	5.766444	4.973334	0.59548
E890_729	8.804322	-2.2827811	0.91457
E786_567	-1.8762337	0.07262731	0.71106
E188_772	-7.7017565	-12.115617	0.96859
E233_721	11.562486	-3.3104782	0.90452
E512_773	13.902533	6.1689787	0.96985
E210_168	-9.698112	1.7795111	0.2098
E885_175	2.8062286	-0.850236	0.21859
E771_420	5.330501	-12.862974	0.52638
E915_403	1.7227762	-8.945917	0.50503
E32_178	7.192392	-13.324454	0.22236
E223_144	6.5351486	-8.541702	0.17965
E546_797	2.300585	8.578931	1.0
E161_157	-5.190578	-8.675539	0.19598
E718_458	0.4520297	-15.779746	0.57412
E703_727	9.556199	6.5344243	0.91206
E431_153	2.8701084	10.470008	0.19095
E202_569	-3.45116	-9.107734	0.71357
E856_642	-10.149613	-2.440599	0.80528
E290_8	-14.615983	6.483528	0.00879
E965_752	1.5761769	-3.1822925	0.94347
E352_700	8.784322	-0.2963679	0.87814
E850_46	0.23712206	1.2844648	0.05653
E364_361	-8.556053	-11.3750925	0.45226
E360_679	-9.965776	3.656691	0.85176
E685_181	-7.943363	3.6177423	0.22613
E819_218	-2.0783966	-3.3615973	0.27261
E329_338	0.8797413	-14.033924	0.42337
E498_184	0.85089695	1.5939231	0.2299
E510_791	-14.628596	2.0054107	0.99246
E508_590	-0.86313546	-2.4242046	0.73995
E501_422	5.810415	3.6113136	0.52889
E292_614	6.5857587	5.3443055	0.7701
E976_334	5.8316894	-8.537334	0.41834
E409_229	12.106858	7.348334	0.28643
E84_491	11.305865	-0.9065828	0.61558
E673_587	-7.5025377	2.561214	0.73618
E385_61	-1.7938508	3.5550332	0.07538
E642_224	-4.769241	12.365507	0.28015
E33_159	-3.9534848	7.92295	0.19849
E58_35	9.806574	-4.043299	0.04271
