	dim1	dim2	pt
E435_198	-4.0472927	10.484043	0.24623
E488_535	11.90224	2.9998386	0.6696
E937_296	7.9603953	-1.4369687	0.36935
E775_470	8.4452505	-7.029933	0.58794
E275_54	7.471974	-3.2186186	0.06533
E12_795	-8.005674	-5.2828093	0.99623
E174_539	-8.872741	-12.002499	0.67462
E42_17	-4.5897565	14.29239	0.01884
E698_257	5.003099	-1.3221394	0.32035
E164_512	6.3242455	-10.136941	0.6407
E457_603	8.814933	-0.08457751	0.75503
E481_516	-2.97364	12.811235	0.64573
E443_457	-1.4293251	-3.456667	0.57161
E17_538	-6.1680417	12.466957	0.67337
E78_566	-7.186938	5.973977	0.70854
E759_634	5.346142	1.8114096	0.79397
E382_170	2.7938461	-9.164889	0.21106
E274_499	-0.5615901	10.459521	0.62437
E214_433	-10.2498045	-6.459925	0.54146
E91_537	1.6996449	-2.2993271	0.67211
E412_168	-5.3575544	5.470817	0.20854
E173_333	7.060282	-9.9152155	0.41583
E199_483	6.65458	-9.616791	0.60427
E915_151	3.0869043	-6.495043	0.18719
E48_98	-10.031699	-0.82962996	0.1206
E609_352	4.957189	9.15749	0.4397
E634_587	-4.589016	-2.4570289	0.73492
E919_326	3.9193072	-0.18733028	0.40704
E217_740	-2.292433	-1.5444946	0.92714
E568_340	6.38497	-11.700004	0.42462
E809_430	-10.825443	5.2486224	0.53769
E368_410	12.01076	-4.1429625	0.51256
E733_529	1.2950882	-3.0749197	0.66206
E614_728	0.29936728	-10.293947	0.91206
E573_623	-9.651524	5.010572	0.78015
E927_248	0.49586913	13.652728	0.30905
E985_336	-9.477723	-6.6699276	0.4196
E697_511	-5.665282	3.8962018	0.63945
E135_399	6.7390604	-7.9467087	0.49874
E128_65	-10.053131	-6.442399	0.07915
E328_73	-11.224806	-6.270235	0.0892
E38_453	2.9294684	-10.661502	0.56658
E626_506	-1.176907	3.6095119	0.63317
E489_563	9.796698	-7.0200267	0.70477
E303_11	-13.434183	9.727473	0.01131
E212_543	-4.895411	11.948233	0.67965
E466_476	-2.9497545	0.5210436	0.59548
E455_265	2.7774677	-6.5986094	0.3304
E204_793	3.2885997	2.0956688	0.99372
E386_203	-1.8070174	10.651003	0.25251
E911_154	14.680172	1.1435136	0.19095
E518_477	6.358283	-12.783912	0.59673
E147_341	2.4796495	0.09457029	0.42588
E97_562	2.6556296	3.7742612	0.70352
E84_360	-7.406909	-5.9666944	0.44975
E43_305	-8.921838	-4.557284	0.38065
E416_740	5.218697	-3.026088	0.92714
E439_420	-11.57929	-3.1779375	0.52513
E995_475	-2.0641565	-0.5076842	0.59422
E215_337	-4.5457625	0.85969377	0.42085
E436_315	12.443733	-5.8293266	0.39322
E180_524	8.842287	2.4359713	0.65578
E538_403	2.812072	5.6525326	0.50377
E678_691	8.6204605	0.60947084	0.86558
E53_537	2.6043193	4.244163	0.67211
E665_74	-9.769137	-6.24787	0.09045
E738_756	-0.6875774	-9.885954	0.94724
E388_267	-4.1768694	-5.0892386	0.33291
E227_783	11.807843	-2.0785592	0.98116
E663_687	-10.170962	-1.395546	0.86055
