	dim1	dim2	pt
E470_751	6.747899	-13.367151	0.75151
E648_215	-1.0417682	14.979194	0.21227
E580_627	10.337608	-7.879339	0.62676
E994_574	9.917962	-5.9624815	0.57344
E992_978	-8.031816	-22.407393	0.97988
E876_277	3.755319	10.160771	0.27465
E44_459	10.188294	-0.16911456	0.45775
E416_108	-9.246815	17.770977	0.10463
E104_426	6.0586805	6.3668656	0.42455
E756_176	-4.783078	16.553507	0.17304
E522_469	10.017229	-0.6523695	0.46781
E787_488	8.090427	1.7594228	0.48692
E909_174	-6.9249716	16.187681	0.17103
E406_400	7.081832	4.077059	0.39839
E383_800	4.540817	-17.144745	0.8008
E50_252	-2.9267445	15.06505	0.2495
E495_279	0.8217451	14.079035	0.27666
E477_316	3.4775198	11.209078	0.31388
E368_33	-12.829574	17.74374	0.02918
E63_160	-2.553473	14.379287	0.15694
E162_759	6.886921	-12.673364	0.75956
E519_566	9.19239	0.20677716	0.56539
E645_888	4.3536596	-17.271008	0.88934
E773_337	3.0563705	10.739197	0.33501
E731_964	-7.440909	-24.2899	0.96579
E247_848	-6.5915365	-23.099638	0.84909
E93_252	-2.3533711	13.925493	0.2495
E152_553	9.1845045	0.34914306	0.55231
E790_561	9.319032	-1.5058733	0.56036
E564_621	8.969945	-8.385363	0.62072
E109_467	7.739783	5.356653	0.46579
E973_49	-12.141875	20.183546	0.04527
E65_317	3.6148512	11.04464	0.31489
E999_188	-2.6393158	16.132692	0.18511
E534_351	3.5731611	9.81927	0.34909
E753_265	-0.9654535	14.363382	0.26258
E229_463	5.674862	7.2094164	0.46177
E683_196	-4.3737073	17.084482	0.19316
E385_242	1.1068453	12.122331	0.23944
E25_655	9.575199	-7.0638843	0.65493
E290_108	-12.267913	17.662697	0.10463
E343_528	9.36805	-8.334403	0.52716
E969_389	6.739491	7.690093	0.38732
E489_646	9.993488	-4.7670193	0.64588
E191_95	-6.4264317	17.377115	0.09155
E292_978	-6.323318	-24.739206	0.97988
E586_35	-12.826809	19.261873	0.03119
E623_851	-7.0149145	-20.728586	0.85211
E23_17	-13.319122	20.782606	0.01308
E237_623	9.609101	-7.3491473	0.62274
E20_705	5.3833714	-15.031868	0.70523
E543_518	9.484723	1.1254287	0.5171
E708_950	-6.8140616	-20.677505	0.95171
E371_233	0.0063724676	14.007985	0.23038
E636_178	-6.525416	16.494936	0.17505
E547_596	7.026918	-11.891341	0.59557
E378_454	7.092432	3.1097362	0.45272
E58_272	-0.8283772	16.356026	0.26962
E280_922	-4.9347987	-23.760218	0.92354
E19_72	-12.182642	17.571514	0.06841
E465_393	6.886849	3.1629455	0.39135
E376_150	-8.214167	16.832537	0.14688
E168_251	3.881037	9.840664	0.24849
E937_916	-5.499261	-23.566051	0.91751
E971_759	8.171971	-12.22022	0.75956
E251_151	-5.0765185	17.698996	0.14789
E372_192	-4.9515085	16.906673	0.18913
E679_430	5.1943893	7.65888	0.42857
E533_956	-6.9849105	-21.185442	0.95775
E498_627	7.2505426	-11.926859	0.62676
E367_688	6.1736865	-15.36249	0.68813
E750_222	-6.5147104	16.864845	0.21932
E76_975	-4.7134852	-23.872671	0.97686
E97_497	8.922131	-0.5193861	0.49598
E703_490	9.262165	2.1238098	0.48893
E70_8	-13.880506	21.27492	0.00402
E691_626	5.9748626	-15.450667	0.62575
E906_204	-6.397127	18.455273	0.20121
E384_338	3.8503718	10.496342	0.33602
E588_688	6.6841097	-12.245468	0.68813
E130_250	1.480873	11.768162	0.24748
E745_953	-5.116699	-23.169115	0.95473
E339_188	-5.3764553	15.886459	0.18511
E126_949	-5.8848863	-24.221443	0.9507
E407_991	-8.327122	-24.378054	0.99296
E595_34	-13.631185	18.535389	0.03018
E238_122	-6.5615654	17.787977	0.11871
E539_267	-1.7063249	13.577596	0.26459
E363_626	8.130977	-10.10341	0.62575
E693_214	-1.1987742	13.855697	0.21127
E182_628	9.476712	-5.621452	0.62777
E132_408	6.518091	9.0314865	0.40644
E724_363	-0.40465897	13.615073	0.36117
E929_707	6.59015	-12.377854	0.70724
E697_7	-13.266491	20.536737	0.00302
E772_585	9.068692	-6.9286857	0.58451
E29_615	8.043843	-8.288745	0.61469
E804_774	4.685697	-16.630157	0.77465
E412_495	7.5644956	2.582362	0.49396
E616_572	9.819181	2.4331512	0.57143
E256_941	-5.9018087	-23.69382	0.94266
E68_798	-7.8906336	-24.837917	0.79879
E158_907	-8.311161	-21.591347	0.90845
E510_165	-7.681498	16.518679	0.16197
E762_486	8.774596	0.5618975	0.48491
E413_608	9.636431	-6.4324346	0.60765
E221_332	3.6389909	9.006707	0.32998
E611_865	5.519596	-17.983015	0.8662
E650_926	-7.6749597	-24.981918	0.92757
E456_173	-5.7485795	16.747173	0.17002
E91_660	9.068136	-5.9958878	0.65996
E96_84	-11.895928	19.723696	0.08048
E359_260	-0.041348554	13.00483	0.25755
E357_950	-7.557623	-22.012903	0.95171
E88_778	2.097295	-16.965416	0.77867
E581_88	-13.693191	19.964622	0.08451
E646_406	7.0032506	2.8757663	0.40443
E707_991	-10.262013	-22.61306	0.99296
E806_283	0.19581576	13.316339	0.28068
E62_378	7.5346346	2.9212463	0.37626
E474_631	9.0579195	-8.4760275	0.63078
E820_53	-11.508333	19.406841	0.0493
E828_590	8.148133	-8.724824	0.58954
E571_548	8.222089	-8.107659	0.54728
E573_228	-0.7696772	15.352124	0.22535
E12_709	7.285365	-14.173599	0.70926
E956_43	-13.4438305	21.212381	0.03924
E866_865	-9.506178	-22.621658	0.8662
E737_234	-3.3965058	15.618324	0.23139
E143_898	-5.6182775	-23.608656	0.8994
E94_870	-6.7703266	-22.46939	0.87123
E285_911	-5.5778627	-21.713778	0.91247
E811_547	8.991297	-0.64641076	0.54628
E788_941	-7.7077637	-24.236532	0.94266
E768_561	9.716509	-7.3125443	0.56036
E981_535	8.787832	0.39392552	0.53421
E3_595	9.553854	3.820744	0.59457
E220_216	-3.2694066	16.03354	0.21328
E403_445	4.746907	7.8410425	0.44366
E128_583	8.910776	-7.2832193	0.58249
E355_379	3.6019878	9.871099	0.37726
E509_688	5.6860185	-14.202278	0.68813
E912_111	-5.55376	16.55202	0.10765
E761_537	10.495736	0.17938891	0.53622
E813_431	10.748206	0.39541388	0.42958
E626_351	2.723022	10.098271	0.34909
E841_228	-0.8597682	13.874696	0.22535
E947_603	8.950533	-1.139289	0.60262
E394_202	0.18710537	15.379314	0.1992
E900_994	-8.152112	-21.701365	0.99598
E344_70	-12.59432	17.440577	0.0664
E827_960	5.7154236	-15.438688	0.96177
E74_57	-12.729377	18.42043	0.05332
E192_552	10.138148	-0.9473647	0.55131
E766_949	-9.432829	-23.48959	0.9507
E676_756	5.159002	-16.870834	0.75654
E107_272	1.0981414	12.608365	0.26962
E277_412	7.8952284	5.582611	0.41046
E914_6	-13.912806	21.328175	0.00201
E222_334	4.048496	10.615875	0.33199
E782_29	-12.746464	19.158754	0.02515
E667_295	3.1428063	10.4050045	0.29276
E486_898	-5.3492136	-22.469828	0.8994
E847_149	-5.9967337	17.115524	0.14588
E582_118	-12.69967	18.219048	0.11469
E920_610	10.228412	-6.6100783	0.60966
E778_683	8.448524	-11.370077	0.6831
E334_980	-5.6848035	-23.622097	0.98189
E810_622	8.600879	-7.034155	0.62173
E149_699	8.016213	-7.400677	0.6992
E26_578	8.337604	-11.752119	0.57746
E769_842	4.243033	-16.800308	0.84306
E512_673	9.113538	-0.050340634	0.67304
E31_876	-5.211279	-23.818333	0.87726
E261_120	-6.0081925	17.341251	0.1167
E435_699	3.5713248	-17.730425	0.6992
E728_933	-4.834558	-24.480953	0.93461
