	dim1	dim2	pt
E372_92	10.440932	10.319654	0.11418
E612_480	-9.05503	9.770237	0.601
E725_749	6.7236943	-15.061151	0.93852
E332_18	14.426413	15.354383	0.02133
E342_256	3.2577374	1.9623996	0.31995
E714_494	9.128468	10.481685	0.61857
E403_397	4.6367145	-14.550452	0.49686
E820_444	-10.672747	-7.8018265	0.55583
E473_513	7.7564583	-14.01919	0.64241
E455_383	-6.6391673	-4.2270527	0.4793
E421_104	9.323748	10.379396	0.12923
E327_13	15.410125	15.2168255	0.01506
E513_558	6.153432	-14.05466	0.69887
E209_80	12.333459	13.917325	0.09912
E945_690	6.0722423	-16.263332	0.86449
E365_157	8.617953	9.267834	0.19573
E803_35	15.358247	14.064147	0.04266
E202_330	0.30801585	0.039313145	0.4128
E510_448	-11.699852	-9.38617	0.56085
E172_404	-4.0355544	2.8311212	0.50565
E981_777	-9.62158	10.653064	0.97365
E853_519	-11.455566	9.268902	0.64994
E68_412	7.2300715	-13.523713	0.51568
E349_521	-12.821056	8.401974	0.65245
E404_650	-10.643501	-9.905818	0.8143
E25_727	5.381626	-13.522624	0.91092
E685_103	10.18469	9.903597	0.12798
E928_734	5.464522	-12.676912	0.9197
E624_22	12.630207	14.533697	0.02635
E854_620	-9.588881	10.453434	0.77666
E127_296	-2.448398	-0.4328052	0.37014
E760_449	-12.193302	-8.922124	0.56211
E337_425	-12.284158	-7.570987	0.53199
E229_502	-6.7640386	-4.2330313	0.62861
E876_772	-12.520509	-9.455847	0.96738
E640_465	-14.101933	-8.430041	0.58218
E552_33	13.289986	13.773331	0.04015
E233_180	-1.1518886	-0.81752104	0.22459
E33_299	-3.199461	2.0969734	0.3739
E27_757	5.132248	-13.42489	0.94856
E402_373	-8.879544	9.125371	0.46675
E338_328	2.3575063	1.0397528	0.41029
E212_504	-12.761033	-7.959339	0.63112
E723_434	-5.864267	-3.701478	0.54329
E641_536	-13.783902	-8.676964	0.67127
E519_294	3.4728334	0.7950912	0.36763
E423_752	5.6836696	-15.238743	0.94228
E556_175	9.6495495	9.741044	0.21832
E223_758	-12.593254	-9.5465145	0.94981
E749_263	-3.1603289	-2.3676846	0.32873
E121_384	-8.217212	9.939501	0.48055
E108_246	3.8404148	1.1319469	0.3074
E71_78	11.085285	11.293366	0.09661
E152_672	-12.7811985	-9.49559	0.84191
E490_149	9.351007	9.60346	0.1857
E63_345	-6.45125	2.7673001	0.43162
E676_272	1.2169566	-5.4759583	0.34003
E448_328	-3.671982	-2.7444782	0.41029
E148_244	3.3584208	1.2837453	0.30489
E302_276	0.28951964	-2.2850523	0.34504
E627_216	7.6111517	9.115259	0.26976
E926_70	13.811702	12.590121	0.08657
E412_85	12.913263	12.9080715	0.1054
E850_692	-10.087976	9.471749	0.867
E550_83	14.042254	14.651533	0.10289
E538_563	-12.194042	-8.706178	0.70514
E310_522	-10.760728	9.8440695	0.6537
E26_582	-13.735339	-8.097654	0.72898
E751_467	-3.6967843	-2.549508	0.58469
E469_320	-4.104298	2.8658931	0.40025
E717_382	-12.456276	-6.639558	0.47804
E822_130	8.268944	8.96265	0.16186
E793_192	9.943052	8.900795	0.23965
E31_370	-3.2386289	2.0840743	0.46299
E134_418	-6.005342	-3.8820271	0.52321
E447_574	-8.538948	10.610695	0.71895
E543_590	-12.504924	8.631128	0.73902
E896_720	-14.587616	-9.219918	0.90213
E10_594	7.1695876	-12.088508	0.74404
E110_452	2.437382	-7.5480185	0.56587
E847_293	-2.5806527	-2.1157832	0.36637
E321_385	3.210483	-7.8903365	0.48181
E298_138	9.179038	9.671899	0.17189
E67_785	-13.365634	-8.817556	0.98369
E861_646	-10.967668	-9.75655	0.80928
E557_317	1.076098	1.375684	0.39649
E441_293	1.3721511	-5.499987	0.36637
E684_128	8.001618	10.174346	0.15935
E786_175	3.004829	2.3222837	0.21832
E851_511	-10.927405	-8.80964	0.6399
E762_688	-10.238592	10.225447	0.86198
E852_168	8.83827	9.018258	0.20954
E443_275	2.632262	-0.018140042	0.34379
E186_785	-11.178925	-9.202737	0.98369
E220_539	-5.7129135	4.4291625	0.67503
E6_43	15.210292	14.660224	0.0527
E413_728	8.365497	-13.259762	0.91217
E900_429	-12.829751	-9.343351	0.53701
E361_311	-5.7833147	4.3967385	0.38896
E475_169	8.842104	9.977246	0.21079
E547_574	-11.0106735	9.492727	0.71895
E387_87	13.557674	13.325241	0.1079
E400_431	-5.3157954	-3.4983265	0.53952
E971_136	8.165548	9.440262	0.16939
E39_596	7.6441746	-14.752916	0.74655
E879_528	5.752263	-13.782235	0.66123
E242_211	3.7485604	0.43899444	0.26349
E114_439	-5.5865703	3.6650946	0.54956
E535_488	8.316091	-12.901602	0.61104
E810_381	-3.5318873	2.4865904	0.47679
E228_398	1.2690148	-5.3077	0.49812
E768_300	3.396001	1.7074411	0.37516
E161_513	7.3781085	-14.38316	0.64241
E869_200	3.0075052	1.7392296	0.24969
E167_743	6.3591375	-14.30432	0.93099
E797_69	13.241229	12.933432	0.08532
E23_353	-5.924531	4.7264624	0.44166
E927_105	12.745976	14.048389	0.13049
E280_406	-7.9827237	11.597346	0.50816
E241_673	8.857434	-13.735093	0.84316
E620_665	7.986909	-16.382475	0.83312
E328_452	5.1588182	-11.602476	0.56587
E880_236	1.89506	1.6951256	0.29486
E189_668	8.051415	-14.337236	0.83689
E514_503	2.7459216	-7.7349424	0.62986
E551_407	5.1129847	-14.012949	0.50941
E354_630	-15.110281	-7.878124	0.78921
E553_309	-3.3926358	-1.9753703	0.38645
E941_581	-12.64759	-8.464921	0.72773
E77_99	12.181048	12.756243	0.12296
E862_447	6.9251447	-15.544744	0.5596
E726_698	-12.862642	-9.309337	0.87453
E322_735	-11.9548025	8.348306	0.92095
E773_296	-0.040494367	0.709128	0.37014
E686_542	7.520022	-14.470981	0.6788
E533_360	-4.2104716	-2.7480564	0.45044
E125_24	15.294396	14.77619	0.02886
E61_447	-3.0243897	1.1684787	0.5596
E968_283	1.3172172	-5.409125	0.35383
E246_212	2.1204855	2.2346244	0.26474
E607_349	-0.449923	-3.0196612	0.43664
E17_335	2.6463165	-7.3576713	0.41907
E5_235	3.5193183	3.8120563	0.2936
E200_314	0.18309231	-3.9030573	0.39272
E326_656	-10.468956	8.486347	0.82183
E485_411	-10.0331745	-8.698999	0.51443
E859_445	-13.094574	-8.104517	0.55709
E601_140	8.8689785	10.315718	0.1744
E487_303	-2.7561517	-2.1245499	0.37892
E371_684	-15.504173	-7.582839	0.85696
E301_95	13.108453	13.835688	0.11794
E984_505	-15.5930395	-7.3652883	0.63237
E356_484	-8.194768	10.782016	0.60602
E93_188	1.4438584	1.5962828	0.23463
E741_183	8.394364	8.320675	0.22836
E221_282	0.8850768	0.5172652	0.35257
E14_535	-13.53799	-8.79835	0.67001
E600_100	13.633824	13.588633	0.12422
E344_531	-14.342851	-7.8470263	0.66499
E30_87	12.9708605	12.022141	0.1079
E770_297	0.4048112	-2.5921173	0.37139
E705_667	-12.387458	8.175642	0.83563
E952_52	15.107071	15.133224	0.06399
E105_768	-8.598579	11.073743	0.96236
E950_567	-8.545835	10.426253	0.71016
E281_106	11.482366	12.58488	0.13174
E288_449	7.8527102	-16.151426	0.56211
E523_418	2.7177513	-7.486964	0.52321
E956_84	11.9277315	12.165388	0.10414
E963_108	8.761944	9.921257	0.13425
E710_725	-9.675685	11.189361	0.90841
E858_363	0.33454195	-2.2632384	0.4542
E257_75	9.524285	9.086298	0.09285
E520_243	2.1907887	0.76579016	0.30364
E43_797	5.179559	-12.731727	0.99875
E126_274	1.4051838	1.1056815	0.34253
E272_678	8.307114	-12.909722	0.84944
E965_706	2.9099429	1.343837	0.88457
E521_590	-11.546485	-9.381608	0.73902
E655_13	16.120935	14.4481945	0.01506
E735_62	14.464975	14.025808	0.07654
E873_576	6.525057	-14.707027	0.72146
E662_597	6.2540803	-13.695595	0.7478
E960_582	-13.0202055	-9.135625	0.72898
E491_582	7.3943696	-13.627913	0.72898
E231_161	9.241214	9.379077	0.20075
E51_417	-9.250667	8.056017	0.52196
E47_118	9.056881	9.2801075	0.1468
E680_410	5.2492785	-13.74703	0.51317
E972_213	8.303657	8.751256	0.266
E865_310	-3.7276845	2.5517843	0.3877
E595_354	-3.0428512	2.0929844	0.44291
E369_679	-13.514654	-8.977503	0.85069
E22_513	-12.796112	-7.4185276	0.64241
E921_564	6.2428327	-12.697718	0.7064
E986_172	8.839408	9.836779	0.21455
E137_449	-9.574798	8.721274	0.56211
E20_553	-14.843674	-7.4799976	0.6926
E106_405	2.996441	-7.4172473	0.5069
E830_393	-3.2961051	-0.74637455	0.49184
E625_744	-10.298659	9.036977	0.93225
E401_548	-10.991096	-10.218218	0.68632
E406_94	9.038832	10.311672	0.11669
E542_331	1.3434316	-5.282744	0.41405
E62_372	-0.6965099	0.47219855	0.4655
E918_580	-11.6812725	-9.749588	0.72647
E933_790	-5.9680834	4.4927998	0.98996
E474_63	15.333822	13.408201	0.07779
E787_440	5.4066434	-12.350142	0.55082
E892_488	-11.881977	-9.185782	0.61104
E504_325	-0.9888194	-1.7466608	0.40652
E604_98	13.343862	13.109203	0.12171
E583_470	-5.1810255	3.7625241	0.58846
E262_362	4.7918787	-12.308888	0.45295
E889_590	-12.643552	-8.337139	0.73902
E731_211	8.853107	9.218629	0.26349
E278_472	6.004106	-14.271279	0.59097
E166_152	7.648131	9.2058	0.18946
E905_12	16.353437	14.392583	0.0138
E923_322	-3.1425285	1.9936758	0.40276
E743_644	-10.330249	10.241981	0.80678
E874_699	-9.478028	10.1342125	0.87578
E719_619	-11.936692	-9.7334585	0.77541
E122_123	8.726382	9.303718	0.15307
E461_476	-5.8305244	4.4291077	0.59598
E996_198	7.557553	8.120434	0.24718
E957_548	-9.102377	11.061251	0.68632
E118_124	9.224239	9.171109	0.15433
E460_316	-0.260242	-1.9186776	0.39523
E598_378	-0.16753416	0.23697747	0.47302
E315_246	1.2226592	-5.1126256	0.3074
E884_641	-14.234443	-8.409161	0.80301
E823_604	5.745145	-12.708219	0.75659
E293_264	-2.639544	1.2015387	0.32999
E792_235	2.1433702	2.2472034	0.2936
E935_325	2.2613192	-6.5104837	0.40652
E871_761	6.5144815	-12.954388	0.95358
E605_777	-12.029611	8.307448	0.97365
E11_114	12.800981	14.0757475	0.14178
E672_674	8.542146	-12.210382	0.84442
E991_576	-13.431843	-8.626911	0.72146
E914_756	5.919066	-13.112882	0.9473
E753_527	8.244422	-15.014378	0.65997
E159_552	-9.534158	9.875771	0.69134
E828_446	3.0432634	-7.780505	0.55834
E480_596	-9.361261	9.990509	0.74655
E546_28	14.20448	15.4075	0.03388
E73_646	-10.4697275	10.2814865	0.80928
E626_349	2.4833958	-7.116244	0.43664
E580_136	9.397919	9.111291	0.16939
E131_587	5.826626	-14.287858	0.73526
E305_527	-10.09912	9.690652	0.65997
E439_310	-2.7181563	-0.02953954	0.3877
E645_37	14.292158	14.491068	0.04517
E948_767	-12.360402	-9.717754	0.9611
E983_396	-10.7385845	-9.622444	0.49561
E75_470	1.2417353	-3.6026416	0.58846
E955_784	6.719766	-15.80526	0.98243
E587_103	10.464136	10.381922	0.12798
E958_660	-10.809808	9.50575	0.82685
E52_751	-11.147697	-9.495685	0.94103
E590_46	14.130155	13.268167	0.05646
E442_526	-9.157894	10.951443	0.65872
E368_641	-13.727949	-8.399346	0.80301
E430_529	-11.01024	9.771187	0.66248
E350_249	8.740819	9.02951	0.31117
E815_171	9.172216	10.063501	0.2133
E226_788	6.116064	-13.401417	0.98745
E425_372	-3.6507678	2.4104273	0.4655
E951_638	-14.284336	-8.364169	0.79925
E527_770	-8.759137	10.947438	0.96487
E380_618	-10.609333	-9.96194	0.77415
E679_100	10.33705	10.216	0.12422
E856_686	7.3321676	-11.943075	0.85947
E709_342	1.2763047	-5.205015	0.42785
E798_481	7.7781467	-15.080883	0.60226
E617_798	8.189563	-15.635701	1.0
E746_145	7.796294	9.932965	0.18068
E259_227	2.9533644	1.1870204	0.28356
E426_597	8.042786	-15.29833	0.7478
E791_792	6.350193	-13.1080475	0.99247
E769_270	2.239317	1.9384682	0.33752
E154_132	9.232323	9.802882	0.16437
E925_109	11.866632	12.072725	0.13551
E435_1	15.901764	15.812718	0.0
E468_281	9.04524	8.598649	0.35132
E488_669	6.720476	-14.133123	0.83814
E463_170	12.215247	13.601549	0.21205
E931_425	-3.7655098	-2.6907785	0.53199
E98_66	15.214557	14.401357	0.08156
E341_557	6.776485	-14.58912	0.69762
E987_462	2.9713285	-7.47518	0.57842
E890_367	-4.7013516	-2.9921148	0.45922
E83_337	-2.4106536	1.4455695	0.42158
E989_508	6.110153	-15.959259	0.63614
E143_9	15.679204	15.087944	0.01004
E392_412	1.0564564	-5.0794444	0.51568
E146_779	-10.938153	-9.958921	0.97616
E174_642	9.450873	-12.908233	0.80427
E964_581	5.253243	-14.277107	0.72773
E320_707	-12.614582	-9.16087	0.88582
E456_220	2.2193506	0.99382234	0.27478
E486_778	-12.994428	-9.170313	0.97491
E115_36	13.701887	13.771641	0.04391
E429_282	2.7424202	1.0240552	0.35257
E339_459	-6.029031	-3.9111705	0.57465
E395_597	-15.14435	-7.8509583	0.7478
E698_423	-5.730067	4.162233	0.52949
E661_711	8.878259	-14.263834	0.89084
E805_795	-10.611547	9.08435	0.99624
E96_92	13.237897	11.628522	0.11418
E472_224	3.2400115	0.7240876	0.2798
E236_87	13.9981985	12.4396515	0.1079
E153_145	8.906721	8.70376	0.18068
E877_95	14.046469	12.071839	0.11794
E932_496	-9.363247	8.034445	0.62108
E619_664	-9.971959	9.306891	0.83187
E57_768	8.126054	-15.358718	0.96236
E358_665	-12.051391	8.325813	0.83312
E539_721	-11.808672	-9.788814	0.90339
E312_76	10.963697	12.150368	0.0941
E563_746	-14.74687	-8.046549	0.93476
E716_537	-10.764363	-9.08619	0.67252
E748_416	-6.3200974	-3.7786908	0.5207
E191_762	12.449974	12.823231	0.95483
E826_388	-6.091284	-3.8547482	0.48557
E548_393	3.0280113	-7.5422144	0.49184
E608_737	-12.447386	-9.790029	0.92346
E15_520	-10.329306	10.06718	0.65119
E116_680	7.4479737	-12.343437	0.85194
E985_746	8.795437	-13.377895	0.93476
E92_50	13.804402	14.027324	0.06148
E363_553	-12.590816	8.48205	0.6926
E217_717	-15.349564	-7.426406	0.89837
E69_506	5.035756	-14.990944	0.63363
E652_385	-10.680922	-7.8117256	0.48181
E384_341	-3.6606374	-2.6904263	0.4266
E522_426	-5.5131245	4.6478133	0.53325
E806_92	11.566964	11.462876	0.11418
E265_149	7.7414756	8.733054	0.1857
E8_156	8.090802	8.912354	0.19448
E970_700	4.8150463	-14.026976	0.87704
E799_71	12.691729	13.247137	0.08783
E85_755	8.099033	-14.822278	0.94605
E258_745	-10.910163	-10.1761055	0.9335
E673_576	6.647754	-12.5761385	0.72146
E40_211	2.3839478	1.3666112	0.26349
E979_502	-12.625517	-8.668711	0.62861
E34_292	-3.392271	2.007538	0.36512
E739_185	7.84662	9.2926	0.23087
E450_211	11.55247	11.4969	0.26349
E170_242	1.6948378	0.9801575	0.30238
E250_373	-5.7475085	4.532735	0.46675
E238_428	5.854846	-11.81432	0.53576
E843_30	14.227297	14.3974285	0.03639
E628_700	-9.872667	9.74377	0.87704
E999_116	8.456321	9.730693	0.14429
E383_664	-8.876647	10.396084	0.83187
E839_88	13.671275	11.878223	0.10916
E677_446	3.0507529	-7.2515883	0.55834
E992_755	5.4860573	-14.661603	0.94605
E906_70	14.142599	12.9138565	0.08657
E867_630	-14.778449	-8.178191	0.78921
E794_566	6.9114	-14.641171	0.70891
E737_743	6.9678855	-11.979816	0.93099
E897_88	11.976336	13.8167515	0.10916
E942_660	-11.892898	8.959972	0.82685
E516_708	6.7693214	-11.915505	0.88708
E734_384	-1.520546	-0.15795745	0.48055
E99_521	-10.053021	9.058464	0.65245
E555_411	2.9321253	-7.38932	0.51443
E195_35	14.880796	14.517197	0.04266
E586_616	-12.115301	8.90624	0.77164
E276_621	-9.408251	10.907261	0.77792
E813_723	-11.891592	-9.13438	0.9059
E588_222	3.1950655	1.6479353	0.27729
E778_13	14.194451	14.773016	0.01506
E689_553	-9.760373	10.4927435	0.6926
E682_159	12.742939	10.544832	0.19824
E222_547	7.0290003	-13.829794	0.68507
E512_415	9.281095	-14.212959	0.51945
E307_393	-11.094593	-9.349535	0.49184
E155_122	11.00986	12.723784	0.15182
E609_495	-9.543992	7.850228	0.61982
E621_183	7.725349	9.13259	0.22836
E214_459	5.595705	-13.342726	0.57465
E70_503	7.270394	-13.214554	0.62986
E634_155	7.1502953	9.635142	0.19322
E783_350	1.2639239	0.9206068	0.43789
E107_542	-10.372824	9.722521	0.6788
E64_453	-5.772523	4.461168	0.56713
E817_310	-4.1515274	2.8111684	0.3877
E525_370	0.7850374	-3.955258	0.46299
E834_666	-8.670553	10.35861	0.83438
E911_109	10.067907	9.852331	0.13551
E181_448	-5.8554244	-3.7661843	0.56085
E904_38	13.790924	14.14999	0.04642
E589_338	-6.280074	-3.9806354	0.42284
E399_362	3.1166785	1.1082977	0.45295
E388_795	-10.2699585	9.72595	0.99624
E185_564	5.450929	-14.51874	0.7064
E452_605	8.184414	-14.716498	0.75784
E74_497	-12.019511	8.319262	0.62233
E72_676	-11.122952	9.538425	0.84693
E630_528	-5.807639	4.1261573	0.66123
E59_660	-11.596337	8.553995	0.82685
E866_50	13.365927	14.405109	0.06148
E537_129	8.95997	8.72643	0.1606
E796_420	-5.6568875	3.7813284	0.52572
E479_515	-10.681868	-6.9646993	0.64492
E974_773	-9.72856	10.661709	0.96863
E840_110	10.696631	11.848726	0.13676
E239_301	-1.8329679	0.82938373	0.37641
E270_756	-10.934049	-10.155658	0.9473
E97_612	-13.582859	-9.062548	0.76662
E373_564	4.712001	-13.975801	0.7064
E176_333	-0.59406215	-3.26622	0.41656
E503_114	15.046703	13.466153	0.14178
E267_733	-9.417268	10.841216	0.91844
E477_73	13.952953	13.344109	0.09034
E860_618	-11.195566	9.428647	0.77415
E180_381	-4.4022307	3.3348618	0.47679
E149_730	-11.155526	-9.541457	0.91468
E197_480	-6.31118	-4.2033052	0.601
E263_425	2.8374774	-6.5211086	0.53199
E707_400	-6.2632775	-4.1780753	0.50063
E306_35	13.497615	14.508425	0.04266
E631_722	-13.846321	-8.147197	0.90464
E183_157	8.243003	10.318929	0.19573
E204_655	-11.854146	-9.835342	0.82058
E481_456	-5.707914	4.562633	0.57089
E654_507	-14.632926	-8.129507	0.63488
E381_262	3.7497602	1.0251001	0.32748
E915_327	-2.3050559	-1.7304019	0.40903
E201_684	6.497916	-15.457109	0.85696
E253_92	14.22091	13.739573	0.11418
E845_418	-5.758792	4.4735518	0.52321
E224_586	5.16573	-12.86788	0.734
E622_360	-3.383745	-2.568409	0.45044
