	dim1	dim2	pt
E947_715	-15.803812	7.6983223	0.89698
E636_349	11.92666	2.5906591	0.43719
E328_298	9.646469	4.014513	0.37312
E583_695	13.11068	4.883062	0.87186
E111_634	-15.991845	6.3416986	0.79523
E335_785	14.875846	2.9416234	0.98492
E210_358	16.536064	4.1990232	0.44849
E805_255	-3.1527007	-4.7614665	0.3191
E829_26	-2.064095	-22.332434	0.03141
E740_227	-3.8612983	-4.105835	0.28392
E492_440	16.93096	2.6414618	0.55151
E316_720	-15.013136	7.4388742	0.90327
E419_236	-4.0841746	-6.874573	0.29523
E351_211	-3.850096	-12.376698	0.26382
E519_396	-16.607649	2.7274637	0.49623
E673_62	-2.283412	-21.166082	0.07663
E777_594	-16.926344	6.4160604	0.74497
E81_427	-12.675548	4.4903674	0.53518
E271_474	14.699213	5.4413195	0.59422
E287_455	-15.389511	8.206017	0.57035
E784_365	-16.717382	5.0733595	0.45729
E481_669	-16.317986	2.3851702	0.8392
E171_411	-10.564783	0.74489546	0.51508
E399_238	-3.8279905	-4.2444916	0.29774
E163_623	12.778949	5.6831493	0.78141
E864_197	-2.9925811	-11.824196	0.24623
E149_4	-3.3730335	-22.575678	0.00377
E43_585	-17.20132	5.648394	0.73367
E910_267	-4.9271345	-4.2704973	0.33417
E36_664	-13.033642	8.567346	0.83291
E100_771	19.052898	5.282041	0.96734
E230_127	-3.2806482	-14.507259	0.15829
E500_746	-16.9405	1.7989513	0.93593
E977_435	17.545406	5.6767645	0.54523
E11_352	11.730885	5.1075864	0.44095
E113_200	-3.382704	-7.700209	0.25
E961_2	-3.622638	-22.692774	0.00126
E733_410	12.888068	4.29184	0.51382
E69_211	-3.9659507	-4.8495007	0.26382
E164_448	16.247644	5.19779	0.56156
E361_542	15.972164	7.930962	0.67965
E16_297	-5.124163	-3.773569	0.37186
E494_139	-2.044571	-14.545294	0.17337
E429_577	11.935963	7.0465083	0.72362
E395_207	-3.9515984	-12.575734	0.25879
E618_778	17.29951	3.646936	0.97613
E718_77	-0.8775385	-17.611889	0.09548
E130_184	-2.8294706	-13.257421	0.2299
E916_569	-12.972526	4.735708	0.71357
E762_53	-2.3024752	-19.599892	0.06533
E135_19	-1.5711235	-21.217718	0.02261
E567_458	10.47445	2.4368262	0.57412
E59_181	-3.3399813	-13.320845	0.22613
E622_450	-11.353771	4.0174856	0.56407
E242_573	-11.840472	3.5286088	0.71859
E106_108	-4.539657	-13.299014	0.13442
E750_708	-11.280398	3.2400093	0.88819
E377_290	-8.8317175	1.913373	0.36307
E568_362	-15.290502	8.133736	0.45352
E725_168	-3.4872072	-10.757483	0.2098
E862_458	-17.77846	5.3333006	0.57412
E514_60	-0.68971115	-19.981682	0.07412
E884_293	13.423802	6.654009	0.36683
E118_699	14.8501425	3.6140947	0.87688
E348_391	9.759544	3.514427	0.48995
E830_350	-10.194737	0.2657784	0.43844
E452_230	11.381711	4.937847	0.28769
E20_268	-4.023192	-4.3259654	0.33543
E145_310	-12.313295	1.2038478	0.38819
E600_22	-3.2198162	-21.430702	0.02638
E35_375	-10.422634	3.619749	0.46985
E985_594	18.960669	5.9725065	0.74497
E355_687	16.016457	7.7484694	0.86181
E798_681	-17.903242	7.0386057	0.85427
E453_368	13.1303	2.2749214	0.46106
E225_248	-2.7191987	-11.149283	0.3103
E358_413	-17.29427	6.801299	0.51759
E466_630	16.110203	6.9510427	0.7902
E29_481	18.300098	6.8561506	0.60302
E537_205	-3.3428776	-11.130585	0.25628
E9_764	14.25038	5.684473	0.95854
E168_88	-1.5358044	-19.731113	0.1093
E1_296	-10.363149	2.717759	0.3706
E821_163	-3.3134515	-12.094651	0.20352
E520_119	-1.6523563	-18.552692	0.14824
E387_527	16.83337	9.145594	0.6608
E129_437	19.554607	5.0325756	0.54774
E745_65	-1.9044372	-20.72367	0.0804
E712_756	-17.067135	7.921911	0.94849
E855_347	10.378877	2.509288	0.43467
E205_627	16.421606	7.184656	0.78643
E810_223	-3.6071856	-7.1747384	0.27889
E170_613	16.788626	5.969602	0.76884
E851_522	-15.802887	3.77416	0.65452
E573_138	-0.78424305	-18.567041	0.17211
E415_599	16.97435	7.1434026	0.75126
E70_204	-4.1560087	-13.221252	0.25503
E402_427	15.692113	8.319989	0.53518
E576_452	14.532176	5.7743382	0.56658
E905_430	17.91497	5.71123	0.53894
E18_639	15.59706	1.2817614	0.80151
E975_46	-1.8575372	-21.34214	0.05653
E642_252	-5.9186926	-4.2814927	0.31533
E674_353	13.585636	3.631724	0.44221
E956_49	-1.8040026	-20.443634	0.0603
E297_419	15.443935	5.576349	0.52513
E974_333	-5.2010813	-4.2979264	0.41709
E874_45	-0.5323568	-19.841286	0.05528
E866_17	-1.4384497	-20.873732	0.0201
E295_261	-4.501607	-4.8976192	0.32663
E536_283	-5.0140653	-4.403875	0.35427
E620_346	13.781259	2.8358054	0.43342
E962_183	-5.812391	-6.156629	0.22864
E838_16	-2.5839827	-22.260138	0.01884
E51_788	-13.568543	6.5719023	0.98869
E97_49	-0.6669675	-20.34044	0.0603
E966_553	16.723804	3.957813	0.69347
E771_653	-13.451815	5.5983624	0.8191
E527_390	12.358421	7.362641	0.48869
E72_256	12.12294	6.1282773	0.32035
E165_112	-1.7946168	-20.155573	0.13945
E686_707	17.541182	4.8420734	0.88693
E993_628	-16.946789	2.0601387	0.78769
E605_101	-3.5735555	-15.431432	0.12563
E58_354	-12.463783	2.3903801	0.44347
E238_711	18.666195	4.77925	0.89196
E510_640	-12.798916	4.318122	0.80276
E162_103	-3.2620575	-14.266065	0.12814
E487_676	-16.7034	6.467276	0.84799
E503_781	13.861589	4.285134	0.9799
E824_495	-11.929914	4.1579747	0.6206
E464_112	-2.317881	-15.875899	0.13945
E365_397	-13.370008	1.3367304	0.49749
E502_363	-16.162462	5.7655907	0.45477
E193_270	-2.4956896	-4.34293	0.33794
E324_787	13.986626	2.9073975	0.98744
E569_381	-13.193761	5.0832367	0.47739
E272_235	11.599062	2.128595	0.29397
E274_238	-4.1626754	-5.5032663	0.29774
E139_695	-14.971107	5.6444025	0.87186
E917_80	-1.5048789	-20.120523	0.09925
E245_731	-15.335231	5.7136765	0.91709
E839_278	-11.241835	2.127654	0.34799
E881_709	15.810095	4.8858447	0.88945
E235_190	-1.8643678	-15.150684	0.23744
E903_330	14.237567	3.0461643	0.41332
E893_310	-14.48952	6.4027224	0.38819
E717_45	-1.495445	-19.241732	0.05528
E343_489	-13.614478	4.570079	0.61307
E385_432	-14.213143	4.9323463	0.54146
E366_486	13.388743	5.0699596	0.6093
E909_693	-12.481147	6.4809685	0.86935
E521_727	-12.657282	6.728993	0.91206
E844_23	-3.0320995	-19.774185	0.02764
E582_29	-2.0897434	-21.803894	0.03518
E308_596	-16.277096	2.7923956	0.74749
E48_449	-14.583536	1.994865	0.56281
E488_561	-11.841448	5.511672	0.70352
E5_489	15.5014715	6.993003	0.61307
E608_329	19.428314	4.6689134	0.41206
E91_401	14.999816	5.067865	0.50251
E373_46	-1.5450804	-19.135897	0.05653
E187_703	13.344225	0.837979	0.88191
E538_711	-15.018439	5.868327	0.89196
E662_354	13.640232	5.0541644	0.44347
E764_561	-12.978372	2.3578897	0.70352
E411_713	-16.722158	5.4532156	0.89447
E473_743	19.8317	5.9799857	0.93216
E119_513	-15.226114	4.567599	0.64322
E564_403	-15.201581	1.8258727	0.50503
E836_555	-11.075347	4.031014	0.69598
E64_458	-16.046104	3.3698783	0.57412
E611_503	-15.41244	1.8115389	0.63065
E710_780	-11.757278	5.2248464	0.97864
E783_633	13.258087	0.86546695	0.79397
E155_377	13.990536	7.0004406	0.47236
E531_318	10.44648	2.2609205	0.39824
E142_505	15.253399	4.362439	0.63317
E19_262	-4.6863604	-7.032849	0.32789
E646_697	13.675263	7.9941	0.87437
E779_256	-12.416251	4.9489474	0.32035
E703_763	-14.380458	7.9137487	0.95729
E449_567	-16.459764	4.881644	0.71106
E587_373	-15.741031	3.7175086	0.46734
E374_420	-13.853829	7.59165	0.52638
E499_666	-11.936789	6.444708	0.83543
E697_543	19.488686	7.102193	0.6809
E332_402	18.73267	5.0206137	0.50377
E84_647	-16.73344	3.0723946	0.81156
E15_682	-17.39437	3.8459322	0.85553
E110_26	-2.9109547	-20.204798	0.03141
E560_471	-14.095207	2.337232	0.59045
E621_590	12.579568	5.495258	0.73995
E550_385	-18.011557	5.4746194	0.48241
E814_467	16.26914	5.016717	0.58543
E21_784	19.41201	4.9731545	0.98367
E307_556	-13.665199	1.2226267	0.69724
E765_70	-2.0597908	-21.386599	0.08668
E318_89	-2.2680354	-17.288725	0.11055
E276_408	15.000813	8.433984	0.51131
E594_11	-2.5914001	-21.526623	0.01256
E266_558	14.239331	5.20177	0.69975
E919_225	-3.6085558	-5.412412	0.28141
E807_575	-14.572645	1.7705668	0.72111
E123_778	-15.11724	5.032508	0.97613
E393_506	19.511768	6.5719347	0.63442
E509_339	15.269825	5.8419657	0.42462
E708_41	-1.6318042	-19.77003	0.05025
E421_332	-11.613573	-0.15798295	0.41583
E907_423	17.908485	2.3151646	0.53015
E456_354	-12.298945	4.287339	0.44347
E832_555	14.272215	5.8811865	0.69598
E27_428	-15.767837	5.2288857	0.53643
E443_145	-3.3278048	-12.2545805	0.1809
E857_116	-0.8494793	-19.198906	0.14447
E554_414	16.106909	2.8873787	0.51884
E875_184	-2.4876728	-12.348572	0.2299
E354_533	17.76136	6.994337	0.66834
E992_313	10.922057	4.176465	0.39196
E101_668	20.063395	6.070254	0.83794
E370_214	-4.0174484	-5.701738	0.26759
E877_166	-3.22742	-10.544081	0.20729
E115_327	-10.5580435	3.2900364	0.40955
E941_572	-11.051924	4.537843	0.71734
E895_668	-13.6193495	1.8142052	0.83794
E231_14	-2.7421026	-21.20661	0.01633
E721_550	16.601274	4.6240263	0.6897
E141_524	14.709821	1.781528	0.65704
E759_792	17.337389	6.0567884	0.99372
E7_719	18.915266	4.861142	0.90201
E105_204	-3.9975433	-12.150967	0.25503
E92_182	-2.2721496	-13.1762705	0.22739
E178_536	18.884235	2.6338913	0.67211
E255_571	19.85419	3.2786295	0.71608
E133_778	14.01108	5.8589916	0.97613
E706_561	-16.44114	6.319642	0.70352
E543_280	-5.0891557	-4.785828	0.3505
E645_8	-2.7028837	-21.692883	0.00879
E195_192	-4.4384336	-13.323343	0.23995
E74_450	15.328339	3.6158392	0.56407
E668_287	10.98531	3.3284733	0.3593
E336_717	-15.704285	7.0177927	0.8995
E879_164	-3.704991	-10.017873	0.20477
E475_214	-3.8951473	-8.306727	0.26759
E22_18	-2.5449088	-22.803333	0.02136
E430_685	19.577381	5.9626374	0.8593
E640_117	-2.8777997	-16.893505	0.14573
E341_540	-17.236609	5.7532067	0.67714
E427_454	-8.015818	1.4771551	0.5691
E601_729	14.839501	6.41809	0.91457
E68_738	14.775819	8.117893	0.92588
E571_197	-4.8092933	-6.0242143	0.24623
E827_333	15.161046	7.443678	0.41709
E545_56	-2.2448883	-19.282011	0.0691
E312_356	-15.142876	3.1853533	0.44598
E218_514	15.640231	6.4352007	0.64447
E998_662	-13.764059	4.389054	0.8304
E664_786	-14.364681	1.6328278	0.98618
E434_675	13.098087	4.42191	0.84673
E767_219	-4.661715	-7.0252004	0.27387
E450_531	18.474245	4.878985	0.66583
E181_200	-2.6334052	-12.687461	0.25
E267_573	13.857045	7.617736	0.71859
E60_98	-2.6471534	-17.129887	0.12186
E416_29	-1.8636005	-21.711262	0.03518
E665_757	-15.168596	5.819825	0.94975
E984_398	16.035442	2.940743	0.49874
E738_561	14.167133	4.544271	0.70352
E175_668	15.103513	5.9468737	0.83794
E403_577	14.1183405	1.8268911	0.72362
E394_221	-3.4534624	-4.749947	0.27638
E867_84	-1.5935851	-18.84922	0.10427
E173_689	19.179747	4.6325617	0.86432
E410_41	-1.5089239	-20.715784	0.05025
E843_444	18.865625	7.922642	0.55653
E278_479	12.608057	6.270165	0.6005
E192_545	-17.801191	6.558019	0.68342
E729_11	-3.6414049	-22.186096	0.01256
E505_506	-11.301014	6.129892	0.63442
E99_681	12.257739	3.8101947	0.85427
E28_339	-11.018722	-0.08121202	0.42462
E796_355	-15.545472	3.7441566	0.44472
E469_759	14.405823	7.8031683	0.95226
E602_257	-4.490854	-5.7575808	0.32161
E334_25	-1.5487872	-19.941711	0.03015
E596_303	12.241689	7.307693	0.3794
E414_60	-1.1875765	-20.094946	0.07412
E497_751	16.85311	4.394514	0.94221
E734_121	-2.7074604	-15.007169	0.15075
E384_541	-14.289958	7.8222795	0.67839
E657_42	-1.7398617	-19.384022	0.05151
E89_227	-3.4784153	-5.972932	0.28392
E991_81	-1.7696066	-19.489235	0.1005
E233_130	-3.0818028	-14.067491	0.16206
E859_318	12.122137	2.067886	0.39824
E468_700	16.296167	1.5769541	0.87814
E413_275	-5.485641	-4.65317	0.34422
E458_272	-11.94492	2.50751	0.34045
E423_18	-1.6987445	-19.75913	0.02136
E902_311	15.264704	3.899175	0.38945
E713_66	-1.0332648	-19.24202	0.08166
E506_194	-2.14684	-13.116887	0.24246
E221_675	-14.554166	2.2765243	0.84673
E915_372	-14.256163	6.3264823	0.46608
E388_693	-13.14268	1.568802	0.86935
E820_368	11.595742	3.2851017	0.46106
E999_432	-8.567382	2.0017169	0.54146
E816_496	-15.341043	4.8149714	0.62186
E331_677	-16.047554	7.262582	0.84925
E722_486	17.240438	3.9825006	0.6093
E254_382	9.780933	3.6662562	0.47864
E736_437	16.467031	4.5968323	0.54774
E124_380	-16.558527	4.2992644	0.47613
E641_25	-2.203506	-21.686695	0.03015
E542_396	13.3602	4.5755997	0.49623
E891_295	14.408583	9.54948	0.36935
E344_358	20.304268	4.520444	0.44849
E251_579	-11.821371	4.2965856	0.72613
E207_88	-2.1278386	-20.072132	0.1093
E364_748	15.510513	5.6480093	0.93844
E772_352	17.865295	3.9161384	0.44095
E40_293	10.115021	2.9206758	0.36683
E610_754	16.062986	5.8147006	0.94598
E683_311	-6.2905555	-1.8510827	0.38945
E379_198	-4.6181865	-4.7927446	0.24749
E398_724	12.66045	5.09215	0.90829
E121_543	19.154034	7.2887473	0.6809
E56_724	19.340916	2.1464796	0.90829
E969_570	13.916879	5.711915	0.71482
E957_462	-11.104355	5.227164	0.57915
E462_314	-5.879482	-3.7632165	0.39322
E104_648	18.503872	4.9702587	0.81281
E201_493	19.29615	8.043822	0.61809
E186_506	-16.41856	4.452993	0.63442
E896_141	-2.5146384	-13.897864	0.17588
E684_564	13.112812	2.2436705	0.70729
E695_50	-0.8876382	-19.708237	0.06156
E727_384	13.124303	9.020921	0.48116
E511_683	-12.066767	4.5098553	0.85678
E517_149	-3.0265653	-12.96361	0.18593
E739_32	-0.31348258	-20.520302	0.03894
E831_317	12.403102	6.91319	0.39698
E160_707	15.041271	4.1301227	0.88693
E906_427	18.271769	8.784486	0.53518
