	dim1	dim2	pt
E304_482	4.9473844	-0.46491703	0.60302
E468_59	-9.409539	-4.635727	0.07161
E937_240	3.8533733	-5.043737	0.29899
E667_428	-8.052068	-5.749822	0.53518
E441_713	10.972125	-10.449711	0.89322
E881_521	5.8453293	-0.2825727	0.65201
E162_160	0.5978127	-6.5940633	0.19849
E72_354	6.8002276	-10.070832	0.44221
E293_263	12.405709	0.48442942	0.32789
E595_144	3.3480685	-3.011893	0.17839
E648_181	0.9540103	14.022417	0.22487
E243_783	-5.439429	9.882984	0.98116
E815_43	-12.32481	6.282418	0.05151
E56_174	12.129284	1.1911755	0.21608
E127_497	3.823782	-5.355468	0.62186
E705_488	-3.3326356	-13.558346	0.61055
E990_130	-4.1159716	-10.653864	0.1608
E283_345	10.59904	1.5315263	0.4309
E366_293	-11.056503	-1.5310907	0.36558
E739_326	10.057862	-10.059544	0.40704
E663_287	2.135257	-6.3485208	0.35804
E762_302	-9.688481	-0.51941204	0.37688
E191_528	-9.269531	7.556094	0.6608
E959_633	0.10820918	9.276004	0.79271
E614_584	13.001039	-2.599471	0.73116
E64_787	-3.7758672	3.8848145	0.98618
E759_224	-8.661074	-11.819188	0.27889
E248_114	-11.359897	1.247945	0.1407
E572_356	-2.1797094	-0.67334104	0.44472
E670_115	10.125334	1.2825689	0.14196
E747_156	11.377974	-3.1267912	0.19347
E574_329	-6.4883986	7.428446	0.4108
E79_413	8.899974	-5.1093154	0.51633
E174_783	12.598198	-3.1553824	0.98116
E799_518	-0.18676059	-8.468304	0.64824
E609_411	1.4858848	13.883786	0.51382
E664_199	1.3893274	12.603047	0.24749
E61_106	3.1863446	13.776295	0.13065
E394_164	-12.276128	1.4831765	0.20352
E267_706	-1.8576632	-4.300784	0.88442
E38_143	6.694058	-7.528168	0.17714
E107_234	-11.147047	4.137563	0.29146
E334_264	-9.441686	-3.1488633	0.32915
E421_153	-12.290479	-8.450122	0.1897
E900_6	3.3468316	16.702862	0.00503
E617_120	2.1909492	-10.137463	0.14824
E48_5	2.2555234	17.27445	0.00377
E269_797	-8.177428	-4.715586	0.99874
E894_406	5.2577996	-1.8614486	0.50754
E514_312	3.7598336	7.61602	0.38945
E904_317	7.272186	-10.552423	0.39573
