	dim1	dim2	pt
E548_294	-0.58204895	0.29494572	0.36763
E422_610	9.922939	14.10566	0.76412
E39_183	1.1260171	-10.324316	0.22836
E873_760	-18.109274	2.2981288	0.95232
E845_385	2.8894248	5.740193	0.48181
E941_143	4.09887	-14.75409	0.17817
E870_291	-3.4715674	0.0798498	0.36386
E950_200	1.2002501	-3.7849684	0.24969
E886_12	6.7894526	-19.602291	0.0138
E576_365	4.013614	6.0919113	0.45671
E125_440	-8.458753	0.25914478	0.55082
E40_184	0.5929603	-4.784276	0.22961
E48_761	-18.312136	3.348312	0.95358
E880_674	14.353065	11.989985	0.84442
E286_714	10.948789	13.724636	0.8946
E385_85	3.6565304	-18.059204	0.1054
E340_333	2.2200544	3.0376997	0.41656
E278_376	2.6986544	6.5280833	0.47051
E17_291	1.0397751	-4.7051783	0.36386
E210_377	-8.481622	-0.19679685	0.47177
E424_70	5.664624	-18.466305	0.08657
E763_492	3.169333	5.9394016	0.61606
E579_400	2.9612305	6.4706573	0.50063
E596_54	3.984193	-18.75624	0.0665
E320_285	-5.175835	0.051889185	0.35634
E620_524	-19.415745	0.2217196	0.65621
E923_591	-17.842243	0.57416725	0.74028
E687_333	-2.338048	1.1433855	0.41656
E670_212	1.010837	-6.057919	0.26474
E60_707	11.810325	13.352412	0.88582
E884_90	2.9936652	-18.475822	0.11167
E324_578	-18.817247	2.6409063	0.72396
E830_452	-16.944939	-0.8862996	0.56587
E349_171	1.145981	-9.122775	0.2133
E116_636	-18.61027	3.110794	0.79674
E961_377	2.9614217	4.7945514	0.47177
E156_486	8.580201	13.893756	0.60853
E465_348	0.48618612	0.94820464	0.43538
E937_103	4.252234	-15.258442	0.12798
E269_574	1.5515876	6.2381363	0.71895
E956_672	-19.826324	3.3459842	0.84191
E475_319	-4.0200925	-0.12044288	0.399
E418_372	-8.395804	0.3903485	0.4655
E150_664	10.812576	13.69694	0.83187
E244_555	12.785041	13.0029545	0.69511
E702_449	-15.952865	2.555875	0.56211
E914_546	5.9035826	15.573735	0.68381
E212_205	2.149164	-11.510213	0.25596
E708_345	1.1680148	-4.637975	0.43162
E161_675	-18.75183	3.434115	0.84567
E274_345	1.468685	3.3876307	0.43162
E106_333	3.3156927	6.9237423	0.41656
E8_405	3.7218535	7.3146753	0.5069
E740_776	12.229331	12.610562	0.9724
E107_538	-18.40013	2.3795917	0.67378
E10_256	0.17087068	-5.0103893	0.31995
E484_531	-20.001583	1.0962342	0.66499
E373_274	0.40394124	-3.8785567	0.34253
E630_451	2.7647605	7.41911	0.56462
E532_183	1.1319826	-5.691511	0.22836
E613_36	5.7757707	-18.20441	0.04391
E99_135	3.8814085	-15.482017	0.16813
E848_231	0.19879085	-2.985063	0.28858
E148_736	-16.795753	2.1100397	0.92221
E792_404	5.001903	8.54693	0.50565
E749_324	-3.0854912	0.3544367	0.40527
E768_282	0.083340526	1.8847166	0.35257
E717_658	12.663592	12.545703	0.82434
E906_94	2.8299644	-19.427279	0.11669
E495_630	7.1283774	14.334962	0.78921
E584_445	-0.7779427	2.2417588	0.55709
E119_709	14.668162	12.141177	0.88833
