,PseudoTime
E776_367,0.4585427135678392
E473_755,0.9459798994974874
E272_359,0.4484924623115578
E762_405,0.5062814070351759
E765_757,0.9484924623115578
E561_629,0.7876884422110553
E806_756,0.9472361809045227
E361_405,0.5062814070351759
E540_750,0.9396984924623115
E19_407,0.5087939698492462
E942_77,0.0942211055276382
E213_650,0.8140703517587939
E225_487,0.6092964824120602
E177_768,0.9623115577889447
E534_480,0.6005025125628141
E243_235,0.292713567839196
E676_368,0.45979899497487436
E917_687,0.8605527638190955
E593_278,0.34673366834170855
E499_298,0.37185929648241206
E656_588,0.7361809045226131
E416_187,0.23241206030150754
E761_685,0.8580402010050251
E345_111,0.13693467336683418
E488_407,0.5087939698492462
E305_378,0.4723618090452261
E360_139,0.1721105527638191
E124_246,0.3065326633165829
E317_143,0.1771356783919598
E668_261,0.32537688442211055
E417_62,0.07537688442211055
E566_76,0.09296482412060302
E738_406,0.507537688442211
E461_780,0.9773869346733668
E585_260,0.3241206030150754
E81_749,0.9384422110552764
E586_761,0.9535175879396985
E536_116,0.14321608040201006
E370_83,0.10175879396984924
E844_333,0.4158291457286432
E432_661,0.8278894472361809
E224_95,0.11683417085427136
E927_103,0.12688442211055276
E44_210,0.2613065326633166
E131_783,0.9811557788944724
E470_233,0.29020100502512564
E973_488,0.6105527638190955
E335_496,0.6206030150753769
E107_677,0.8479899497487438
E944_303,0.37814070351758794
E786_440,0.550251256281407
E829_304,0.3793969849246231
E481_91,0.11180904522613065
E99_30,0.035175879396984924
E191_56,0.0678391959798995
E76_481,0.6017587939698492
E433_6,0.005025125628140704
E445_665,0.8329145728643216
E963_212,0.2638190954773869
E155_120,0.14824120603015076
E715_361,0.4510050251256281
E755_419,0.5238693467336684
E477_8,0.007537688442211055
E689_164,0.20351758793969849
E523_248,0.30904522613065327
E144_506,0.6331658291457286
E878_303,0.37814070351758794
E857_260,0.3241206030150754
E696_566,0.7085427135678392
E888_754,0.9447236180904522
E687_542,0.678391959798995
E189_199,0.24748743718592964
E916_27,0.031407035175879394
E160_279,0.3479899497487437
E430_550,0.6884422110552764
E274_574,0.7185929648241206
E831_722,0.9045226130653267
E741_113,0.13944723618090452
E799_671,0.8404522613065326
E941_342,0.4271356783919598
E193_259,0.3228643216080402
E103_244,0.30402010050251255
E581_660,0.8266331658291457
E179_643,0.8052763819095478
E647_198,0.24623115577889448
E423_453,0.5665829145728644
E854_330,0.4120603015075377
E922_380,0.4748743718592965
E77_33,0.038944723618090454
E828_712,0.8919597989949749
E33_258,0.32160804020100503
E326_522,0.6532663316582915
E674_14,0.01507537688442211
E871_177,0.2198492462311558
E322_56,0.0678391959798995
E384_241,0.30025125628140703
E143_165,0.20477386934673367
E861_549,0.6871859296482412
E440_679,0.8505025125628141
E127_440,0.550251256281407
E302_692,0.8668341708542714
E824_575,0.7198492462311558
E140_693,0.8680904522613065
E825_445,0.5565326633165829
E419_743,0.9309045226130653
E32_553,0.6922110552763819
E173_786,0.9849246231155779
E905_474,0.592964824120603
E279_673,0.842964824120603
E429_593,0.742462311557789
E527_179,0.22236180904522612
E609_668,0.8366834170854272
E998_474,0.592964824120603
E823_117,0.1444723618090452
E187_192,0.23869346733668342
E553_43,0.05150753768844221
E577_667,0.835427135678392
E890_14,0.01507537688442211
E572_540,0.6758793969849246
E188_619,0.7751256281407035
E5_552,0.6909547738693468
E979_676,0.8467336683417085
E702_314,0.39195979899497485
E693_691,0.8655778894472361
E820_39,0.04648241206030151
E334_441,0.5515075376884422
E974_27,0.031407035175879394
E573_542,0.678391959798995
E509_573,0.7173366834170855
E579_787,0.9861809045226131
E351_206,0.2562814070351759
E375_306,0.38190954773869346
E603_669,0.8379396984924623
E451_554,0.6934673366834171
E52_266,0.3316582914572864
E39_586,0.7336683417085427
E987_172,0.2135678391959799
E810_154,0.19095477386934673
E248_549,0.6871859296482412
E344_290,0.36180904522613067
E254_444,0.5552763819095478
E720_257,0.3203517587939699
E126_210,0.2613065326633166
E894_454,0.5678391959798995
E7_115,0.14195979899497488
E705_254,0.3165829145728643
E728_225,0.28015075376884424
E387_404,0.5050251256281407
E119_656,0.821608040201005
E443_482,0.6030150753768844
E652_205,0.2550251256281407
E800_445,0.5565326633165829
E816_428,0.535175879396985
E251_586,0.7336683417085427
E497_8,0.007537688442211055
E679_745,0.9334170854271356
E265_252,0.314070351758794
E400_641,0.8027638190954773
E105_12,0.01256281407035176
E83_384,0.4798994974874372
E836_634,0.7939698492462312
E350_602,0.7537688442211056
E203_651,0.8153266331658291
E182_507,0.6344221105527639
E952_229,0.2851758793969849
E921_790,0.9899497487437185
E797_369,0.4610552763819096
E201_560,0.7010050251256281
E218_65,0.07914572864321608
E688_795,0.9962311557788944
E754_171,0.21231155778894473
E925_169,0.20979899497487436
E638_646,0.8090452261306532
E981_224,0.27889447236180903
E841_265,0.33040201005025127
E986_582,0.7286432160804021
E766_4,0.002512562814070352
E415_6,0.005025125628140704
E859_18,0.020100502512562814
E394_435,0.5439698492462312
E196_394,0.49246231155778897
E959_320,0.39949748743718594
E670_74,0.09045226130653267
E713_710,0.8894472361809045
E258_80,0.09798994974874371
E371_719,0.9007537688442211
E253_217,0.2701005025125628
E227_618,0.7738693467336684
E183_109,0.13442211055276382
E733_705,0.8831658291457286
E819_29,0.03391959798994975
E654_482,0.6030150753768844
E910_767,0.9610552763819096
E359_458,0.5728643216080402
E159_334,0.41708542713567837
E96_354,0.44221105527638194
E784_525,0.657035175879397
E699_338,0.4221105527638191
E911_447,0.5590452261306532
E192_729,0.9133165829145728
E649_2,0.0
E476_415,0.5188442211055276
E677_367,0.4585427135678392
E949_286,0.35678391959798994
E846_712,0.8919597989949749
E837_691,0.8655778894472361
E446_87,0.10678391959798995
E904_32,0.03768844221105527
E735_465,0.5816582914572864
E610_418,0.5226130653266332
E982_563,0.7047738693467337
E645_517,0.6469849246231156
E238_519,0.6494974874371859
E125_681,0.8530150753768844
E808_774,0.9698492462311558
E597_344,0.4296482412060301
E745_466,0.5829145728643216
E231_48,0.05778894472361809
E599_654,0.8190954773869347
E171_355,0.4434673366834171
E722_610,0.7638190954773869
E301_75,0.09170854271356783
E530_761,0.9535175879396985
E151_539,0.6746231155778895
E10_300,0.3743718592964824
E596_632,0.7914572864321608
E938_72,0.08793969849246232
E175_522,0.6532663316582915
E474_54,0.06532663316582915
E266_36,0.04271356783919598
E663_379,0.47361809045226133
E664_763,0.9560301507537688
E660_460,0.5753768844221105
E8_604,0.7562814070351759
E230_456,0.5703517587939698
E247_734,0.9195979899497487
E405_184,0.228643216080402
E574_798,1.0
E234_341,0.4258793969849246
E342_701,0.878140703517588
E977_339,0.42336683417085424
E771_133,0.16457286432160803
E184_750,0.9396984924623115
E880_145,0.17964824120603015
E442_13,0.013819095477386936
E641_441,0.5515075376884422
E744_263,0.3278894472361809
E496_277,0.3454773869346734
E615_24,0.02763819095477387
E967_558,0.6984924623115578
E552_46,0.05527638190954774
E558_291,0.3630653266331658
E487_226,0.2814070351758794
E401_407,0.5087939698492462
E120_142,0.17587939698492464
E85_48,0.05778894472361809
E70_443,0.5540201005025126
E975_665,0.8329145728643216
E897_346,0.4321608040201005
E583_29,0.03391959798994975
E340_644,0.8065326633165829
E759_432,0.5402010050251256
E543_787,0.9861809045226131
E956_781,0.9786432160804021
E546_222,0.27638190954773867
E64_623,0.7801507537688442
E933_13,0.013819095477386936
E174_503,0.6293969849246231
E436_91,0.11180904522613065
E729_537,0.6721105527638191
E943_360,0.44974874371859297
E304_180,0.2236180904522613
E286_784,0.9824120603015075
E612_719,0.9007537688442211
E852_585,0.7324120603015075
E264_540,0.6758793969849246
E185_122,0.1507537688442211
E283_223,0.2776381909547739
E82_682,0.8542713567839196
E718_376,0.46984924623115576
E426_175,0.21733668341708542
E88_468,0.585427135678392
E926_54,0.06532663316582915
E522_795,0.9962311557788944
E532_21,0.02386934673366834
E411_105,0.12939698492462312
E132_754,0.9447236180904522
E112_723,0.9057788944723618
E781_588,0.7361809045226131
E352_230,0.2864321608040201
E441_386,0.4824120603015075
E296_615,0.7701005025125628
E460_409,0.5113065326633166
E336_283,0.3530150753768844
E548_583,0.7298994974874372
E704_297,0.3706030150753769
E153_740,0.9271356783919598
E623_548,0.6859296482412061
E355_463,0.5791457286432161
E424_93,0.114321608040201
E232_308,0.3844221105527638
E779_679,0.8505025125628141
E625_640,0.8015075376884422
E701_625,0.7826633165829145
E420_312,0.38944723618090454
E965_49,0.059045226130653265
E138_718,0.8994974874371859
E640_5,0.0037688442211055275
E565_283,0.3530150753768844
E456_453,0.5665829145728644
E195_575,0.7198492462311558
E708_62,0.07537688442211055
E898_35,0.0414572864321608
E833_639,0.800251256281407
E86_419,0.5238693467336684
E801_634,0.7939698492462312
E648_457,0.571608040201005
E870_40,0.04773869346733668
E281_233,0.29020100502512564
E214_485,0.6067839195979899
E379_140,0.17336683417085427
E221_560,0.7010050251256281
E123_363,0.4535175879396985
E790_610,0.7638190954773869
E472_586,0.7336683417085427
E61_156,0.1934673366834171
E172_30,0.035175879396984924
E90_578,0.7236180904522613
E347_362,0.45226130653266333
E130_532,0.6658291457286433
E482_360,0.44974874371859297
E431_587,0.7349246231155779
E582_19,0.02135678391959799
E291_297,0.3706030150753769
E727_600,0.7512562814070352
E55_201,0.25
E428_765,0.9585427135678392
E924_611,0.7650753768844221
E18_469,0.5866834170854272
E939_4,0.002512562814070352
E390_154,0.19095477386934673
E594_489,0.6118090452261307
E34_771,0.9660804020100503
E493_543,0.6796482412060302
E366_612,0.7663316582914573
E719_137,0.16959798994974876
E252_726,0.9095477386934674
E958_68,0.0829145728643216
E358_479,0.5992462311557789
E108_309,0.38567839195979897
E40_583,0.7298994974874372
E26_368,0.45979899497487436
E392_363,0.4535175879396985
E519_264,0.32914572864321606
E560_281,0.35050251256281406
E122_299,0.3731155778894472
E827_708,0.8869346733668342
E54_497,0.621859296482412
E571_344,0.4296482412060301
E362_41,0.048994974874371856
E657_140,0.17336683417085427
E843_639,0.800251256281407
E817_321,0.4007537688442211
E43_592,0.7412060301507538
E118_438,0.5477386934673367
E798_771,0.9660804020100503
E395_285,0.3555276381909548
E53_642,0.8040201005025126
E750_443,0.5540201005025126
E685_779,0.9761306532663316
E711_464,0.5804020100502513
E948_360,0.44974874371859297
E50_411,0.5138190954773869
E970_253,0.31532663316582915
E28_94,0.11557788944723618
E698_153,0.18969849246231155
E465_489,0.6118090452261307
E637_210,0.2613065326633166
E495_406,0.507537688442211
E840_473,0.5917085427135679
E332_93,0.114321608040201
E544_599,0.75
E453_270,0.33668341708542715
E204_428,0.535175879396985
E280_305,0.3806532663316583
E353_733,0.9183417085427136
E198_304,0.3793969849246231
E242_602,0.7537688442211056
E12_19,0.02135678391959799
E876_654,0.8190954773869347
E21_146,0.18090452261306533
E884_102,0.12562814070351758
E642_343,0.42839195979899497
E954_688,0.8618090452261307
E434_726,0.9095477386934674
E314_346,0.4321608040201005
E580_553,0.6922110552763819
E67_107,0.13190954773869346
E822_223,0.2776381909547739
E268_19,0.02135678391959799
E601_591,0.7399497487437185
E662_403,0.5037688442211056
E262_423,0.5288944723618091
E617_83,0.10175879396984924
E624_21,0.02386934673366834
E985_725,0.9082914572864321
E59_608,0.7613065326633166
E619_666,0.8341708542713567
E205_485,0.6067839195979899
E484_4,0.002512562814070352
E162_590,0.7386934673366834
E389_448,0.5603015075376885
E23_401,0.5012562814070352
E56_166,0.20603015075376885
E712_399,0.49874371859296485
E117_710,0.8894472361809045
E303_448,0.5603015075376885
E557_692,0.8668341708542714
E665_157,0.19472361809045227
E106_603,0.7550251256281407
E518_504,0.6306532663316583
E97_573,0.7173366834170855
E212_114,0.1407035175879397
E475_686,0.8592964824120602
E542_614,0.7688442211055276
E588_774,0.9698492462311558
E377_163,0.2022613065326633
E30_229,0.2851758793969849
E628_782,0.9798994974874372
E902_338,0.4221105527638191
E570_590,0.7386934673366834
E936_331,0.41331658291457285
E951_612,0.7663316582914573
E757_589,0.7374371859296482
E980_449,0.5615577889447236
E458_583,0.7298994974874372
E65_20,0.022613065326633167
E463_686,0.8592964824120602
E418_205,0.2550251256281407
E325_77,0.0942211055276382
E490_686,0.8592964824120602
E683_703,0.8806532663316583
E611_744,0.9321608040201005
E450_370,0.4623115577889447
E289_127,0.157035175879397
E991_33,0.038944723618090454
E700_10,0.010050251256281407
E564_370,0.4623115577889447
E912_588,0.7361809045226131
E680_156,0.1934673366834171
E372_34,0.04020100502512563
E832_737,0.9233668341708543
E865_240,0.2989949748743719
E413_204,0.2537688442211055
E889_194,0.24120603015075376
E219_127,0.157035175879397
E135_421,0.5263819095477387
E206_11,0.011306532663316583
E978_225,0.28015075376884424
E646_554,0.6934673366834171
E903_259,0.3228643216080402
E197_705,0.8831658291457286
E694_276,0.3442211055276382
E914_475,0.5942211055276382
E847_25,0.028894472361809045
E49_420,0.5251256281407035
E659_327,0.4082914572864322
E318_356,0.44472361809045224
E287_375,0.4685929648241206
E239_168,0.20854271356783918
E525_628,0.7864321608040201
E874_282,0.35175879396984927
E241_548,0.6859296482412061
E791_527,0.6595477386934674
E721_739,0.9258793969849246
E293_184,0.228643216080402
E770_763,0.9560301507537688
E0_99,0.12185929648241206
E881_97,0.11934673366834171
E879_601,0.7525125628140703
E311_313,0.3907035175879397
E24_222,0.27638190954773867
E749_593,0.742462311557789
E724_276,0.3442211055276382
E410_644,0.8065326633165829
E396_48,0.05778894472361809
E15_489,0.6118090452261307
E714_399,0.49874371859296485
E156_546,0.6834170854271356
E796_495,0.6193467336683417
E606_619,0.7751256281407035
E115_616,0.7713567839195979
E526_513,0.6419597989949749
E180_491,0.614321608040201
E380_287,0.35804020100502515
E563_376,0.46984924623115576
E575_431,0.5389447236180904
E237_165,0.20477386934673367
E513_252,0.314070351758794
E772_73,0.08919597989949749
E68_556,0.6959798994974874
E469_691,0.8655778894472361
E950_211,0.26256281407035176
E109_525,0.657035175879397
E620_697,0.8731155778894473
E3_774,0.9698492462311558
E104_363,0.4535175879396985
E14_659,0.8253768844221105
E285_660,0.8266331658291457
E480_728,0.9120603015075377
E323_324,0.4045226130653266
E110_171,0.21231155778894473
E186_651,0.8153266331658291
E100_406,0.507537688442211
E327_748,0.9371859296482412
E409_446,0.5577889447236181
E562_192,0.23869346733668342
E984_57,0.06909547738693467
E592_392,0.4899497487437186
E821_12,0.01256281407035176
E467_209,0.2600502512562814
E486_20,0.022613065326633167
E629_474,0.592964824120603
E398_547,0.6846733668341709
E877_92,0.11306532663316583
E51_193,0.2399497487437186
E257_796,0.9974874371859297
E295_479,0.5992462311557789
E235_66,0.08040201005025126
E545_611,0.7650753768844221
E134_37,0.04396984924623116
E992_431,0.5389447236180904
E826_311,0.38819095477386933
E216_386,0.4824120603015075
E590_194,0.24120603015075376
E778_427,0.5339195979899497
E731_230,0.2864321608040201
E354_732,0.9170854271356784
E194_577,0.7223618090452262
E4_71,0.08668341708542714
E940_518,0.6482412060301508
E983_196,0.24371859296482412
E365_21,0.02386934673366834
E539_124,0.15326633165829145
E999_717,0.8982412060301508
E328_590,0.7386934673366834
E278_540,0.6758793969849246
E918_397,0.4962311557788945
E437_5,0.0037688442211055275
E736_346,0.4321608040201005
E406_696,0.871859296482412
E835_414,0.5175879396984925
E176_785,0.9836683417085427
E764_564,0.7060301507537688
E584_18,0.020100502512562814
E773_23,0.026381909547738693
E147_592,0.7412060301507538
E270_445,0.5565326633165829
E785_513,0.6419597989949749
E47_77,0.0942211055276382
E267_176,0.2185929648241206
E600_353,0.44095477386934673
E746_376,0.46984924623115576
E447_228,0.28391959798994976
E968_101,0.12437185929648241
E995_354,0.44221105527638194
E955_296,0.3693467336683417
E707_108,0.13316582914572864
E631_99,0.12185929648241206
E263_168,0.20854271356783918
E725_627,0.785175879396985
E402_653,0.8178391959798995
E209_784,0.9824120603015075
E309_57,0.06909547738693467
E331_64,0.07788944723618091
E29_774,0.9698492462311558
E46_341,0.4258793969849246
E734_739,0.9258793969849246
E199_683,0.8555276381909548
E368_461,0.5766331658291457
E22_83,0.10175879396984924
E256_234,0.2914572864321608
E422_634,0.7939698492462312
E333_226,0.2814070351758794
E501_33,0.038944723618090454
E357_681,0.8530150753768844
E208_638,0.7989949748743719
E483_152,0.1884422110552764
E42_396,0.4949748743718593
E454_243,0.3027638190954774
E807_458,0.5728643216080402
E788_506,0.6331658291457286
E150_86,0.10552763819095477
E869_581,0.7273869346733668
E703_705,0.8831658291457286
E789_264,0.32914572864321606
E498_423,0.5288944723618091
E802_358,0.4472361809045226
E229_104,0.12814070351758794
E730_642,0.8040201005025126
E16_203,0.25251256281407036
E751_456,0.5703517587939698
E673_93,0.114321608040201
E635_399,0.49874371859296485
E421_162,0.20100502512562815
E644_50,0.06030150753768844
E775_351,0.43844221105527637
E923_67,0.08165829145728644
E845_612,0.7663316582914573
E614_645,0.8077889447236181
E907_128,0.15829145728643215
E830_326,0.40703517587939697
E686_297,0.3706030150753769
E782_37,0.04396984924623116
E578_31,0.0364321608040201
E249_756,0.9472361809045227
E60_744,0.9321608040201005
E369_19,0.02135678391959799
E310_152,0.1884422110552764
E69_117,0.1444723618090452
E457_137,0.16959798994974876
E851_571,0.714824120603015
E608_11,0.011306532663316583
E885_113,0.13944723618090452
E319_540,0.6758793969849246
