	dim1	dim2	pt
E304_665	6.816136	-17.335419	0.83312
E58_170	8.329193	7.990007	0.21205
E333_453	6.003835	-16.868322	0.56713
E984_786	9.143267	-15.836326	0.98494
E414_503	6.280666	-16.87593	0.62986
E819_214	2.085625	4.21001	0.26725
E138_240	0.41828576	3.8606646	0.29987
E521_185	8.904976	6.406405	0.23087
E123_509	-16.84529	3.892481	0.63739
E822_464	2.4637463	-18.291016	0.58093
E20_166	9.052101	7.461539	0.20703
E125_526	-9.517285	2.9116297	0.65872
E266_786	5.723343	-17.313993	0.98494
E782_26	16.850315	10.337475	0.03137
E355_652	6.391865	-15.910953	0.81681
E553_571	1.0339952	-19.74232	0.71518
E982_510	-9.116004	3.0609694	0.63864
E752_455	5.2033873	-15.315095	0.56964
E223_71	12.863097	10.986335	0.08783
E139_777	1.5385591	-18.72503	0.97365
E893_550	7.7556715	-15.602875	0.68883
E753_236	1.4501116	3.470746	0.29486
E85_745	5.650162	-17.38542	0.9335
E887_56	15.378569	11.27136	0.06901
E218_608	16.976988	10.163806	0.76161
E811_73	14.773455	9.634948	0.09034
E263_472	1.2523474	-17.346563	0.59097
E389_240	2.0779245	4.251837	0.29987
E522_190	6.011764	5.6946464	0.23714
E765_272	1.6838306	5.3160143	0.34003
E102_473	2.197722	-10.341966	0.59222
E945_304	-0.3226511	-4.1441255	0.38018
E694_664	1.2462883	-18.506212	0.83187
E814_297	1.5422604	-5.411716	0.37139
E651_761	6.021887	-16.927576	0.95358
E627_192	7.7467737	7.5954504	0.23965
E842_148	8.330854	7.2317324	0.18444
E113_768	-18.556564	3.5083604	0.96236
E904_232	-0.27489763	4.672639	0.28984
E49_662	-17.582026	4.2734838	0.82936
E279_549	2.948612	-12.037472	0.68758
E614_172	5.2210608	5.7093906	0.21455
E830_181	7.811178	9.067302	0.22585
E963_717	9.244921	-15.558701	0.89837
E747_391	1.5992892	-9.1550865	0.48934
E619_474	-20.231754	5.836991	0.59348
E6_642	-17.721558	6.3492618	0.80427
E948_774	3.5084553	-17.886435	0.96989
E583_724	-16.664806	4.260795	0.90715
E31_511	-12.579169	4.220354	0.6399
E919_202	1.4613262	3.7878802	0.2522
E546_647	-14.703304	5.2252026	0.81054
E98_271	-1.0710535	3.0233948	0.33877
E519_523	-17.109102	4.085845	0.65496
E152_338	1.8224386	-9.266797	0.42284
E659_297	1.1850555	-6.477426	0.37139
E908_103	14.572675	10.759546	0.12798
E413_660	2.1669004	-19.421425	0.82685
E325_103	10.215548	7.264456	0.12798
E670_115	9.011553	7.542037	0.14304
E435_461	-18.036882	4.1691294	0.57716
E249_664	9.319771	-15.455943	0.83187
E536_177	8.052572	7.5848155	0.22083
E863_669	0.692592	-20.11952	0.83814
E991_541	1.4467695	-19.226456	0.67754
E80_285	-1.5837219	2.7352068	0.35634
E344_65	15.400342	11.002865	0.0803
E736_396	2.1674826	-10.381783	0.49561
E390_766	6.4845614	-16.034836	0.95985
E202_254	1.2386686	3.8999307	0.31744
E791_348	1.1019675	-5.8300757	0.43538
E609_423	-8.528289	3.133053	0.52949
E870_779	8.541488	-15.980465	0.97616
E366_768	7.1067934	-16.505033	0.96236
E952_691	-14.608781	3.9591422	0.86575
E672_365	-5.5001464	2.480017	0.45671
E302_701	-14.9612055	3.7116292	0.87829
E109_548	-18.333157	3.3314645	0.68632
E523_453	-8.208702	3.2137113	0.56713
E497_713	-16.287188	7.766672	0.89335
E258_113	14.315405	10.945077	0.14053
E996_244	2.095286	4.383954	0.30489
E70_207	7.273247	6.6186624	0.25847
E902_234	2.1575048	4.6522846	0.29235
E11_250	1.8384048	4.163902	0.31242
E999_201	0.7954048	5.1665134	0.25094
E233_496	6.652153	-16.084673	0.62108
E932_300	-1.9554427	3.1120403	0.37516
E415_406	1.3929784	-6.3843226	0.50816
E404_399	1.2689089	-6.8340774	0.49937
E418_313	-1.4113898	1.5537677	0.39147
E600_605	-20.201849	6.779565	0.75784
E936_370	-13.523147	1.7425638	0.46299
E713_534	0.4221461	-17.998816	0.66876
E790_211	0.121500485	2.537437	0.26349
E977_483	-5.2718544	2.5236967	0.60477
E746_134	8.673452	5.8486958	0.16688
E839_89	13.965593	11.840751	0.11041
E649_614	-19.680788	6.0936503	0.76913
E745_496	7.2285085	-16.266075	0.62108
E228_757	-17.593836	3.9278378	0.94856
E637_34	14.708101	11.575108	0.04141
E163_765	-16.219166	4.0852127	0.95859
E664_286	1.5843539	2.6415265	0.35759
E447_703	-14.60079	6.5626283	0.8808
E799_659	6.0242925	-17.277597	0.8256
E282_404	-7.014198	2.8785028	0.50565
E179_455	-16.879763	3.885084	0.56964
E916_100	14.241548	8.763087	0.12422
E93_144	7.4933915	8.412074	0.17942
E726_100	14.16459	10.250018	0.12422
E591_404	2.1565742	-9.317475	0.50565
E602_615	-15.950474	6.088842	0.77039
E498_48	13.750955	10.313833	0.05897
E653_666	-17.066938	4.6101165	0.83438
E871_621	-19.976494	5.303525	0.77792
E340_392	1.641311	-8.862667	0.49059
E939_398	1.3701768	-4.7789955	0.49812
E318_606	3.603001	-18.089033	0.7591
E336_159	8.121724	6.803633	0.19824
E623_672	5.211848	-17.07946	0.84191
E140_1	17.676992	8.442046	0.0
E733_460	4.8192506	-17.61184	0.57591
E953_748	6.6794047	-17.03033	0.93726
E675_615	8.632999	-15.46726	0.77039
E307_318	1.7875835	-9.610798	0.39774
E943_638	-14.604038	5.827828	0.79925
E100_640	6.1898847	-16.846626	0.80176
E773_352	2.768672	-9.591528	0.4404
E326_188	0.6123508	3.863975	0.23463
E33_725	-15.580744	3.3372142	0.90841
E303_104	10.148721	8.038659	0.12923
E59_599	-15.516982	4.080712	0.75031
E481_340	-4.7673798	2.3779116	0.42535
E531_114	9.063045	6.4783235	0.14178
E775_317	1.7066548	-6.2900534	0.39649
E922_444	-9.175633	2.6741624	0.55583
E141_600	5.2795963	-16.919792	0.75157
E631_363	1.8098366	-9.113828	0.4542
E28_55	15.197286	12.379271	0.06775
E800_771	3.8550823	-17.909588	0.96612
E376_755	-16.95661	5.1541333	0.94605
E541_91	14.604646	10.060771	0.11292
E380_342	1.3217026	-7.5497966	0.42785
E846_377	-6.224923	2.1469755	0.47177
E396_18	16.607214	10.020025	0.02133
E278_539	4.123778	-18.287651	0.67503
E779_263	1.4659562	-7.8189464	0.32873
E798_263	0.646481	-3.8556254	0.32873
