	dim1	dim2	pt
E282_399	6.7220197	1.601298	0.49937
E521_69	2.0901208	-21.463322	0.08532
E143_178	4.634622	-13.338047	0.22208
E602_681	-5.368936	14.805037	0.8532
E671_105	5.787656	-15.083319	0.13049
E965_113	6.2965198	-13.350033	0.14053
E144_340	9.079024	1.3665408	0.42535
E954_752	-17.120644	14.721837	0.94228
E932_191	5.5084996	-14.485926	0.23839
E183_313	6.9959545	0.6469222	0.39147
E456_238	7.4199996	-5.9238267	0.29737
E253_734	-6.6525598	14.66567	0.9197
E64_478	5.814498	7.24004	0.59849
E571_408	6.094215	5.8728876	0.51066
E210_638	-14.554373	14.480446	0.79925
E262_637	-12.343415	14.591347	0.79799
E623_238	8.708963	-5.2984486	0.29737
E60_609	-8.419623	14.207244	0.76286
E730_585	-7.3384876	16.191519	0.73275
E229_443	4.5807033	7.089341	0.55458
E114_640	-13.361367	15.678114	0.80176
E451_661	-13.007349	14.067414	0.82811
E480_716	-16.03338	14.637354	0.89711
E375_489	-4.845693	13.133338	0.6123
E737_122	6.053722	-16.127018	0.15182
E939_104	3.0294714	-20.272179	0.12923
E558_471	6.855973	5.122331	0.58971
E632_156	6.1142087	-12.780931	0.19448
E647_454	0.6006379	11.928255	0.56838
E692_362	7.059891	3.2584386	0.45295
E61_260	9.081214	-3.6313744	0.32497
E915_747	-17.287563	13.850182	0.93601
E426_286	7.241977	0.35659483	0.35759
E555_545	-3.4158714	12.3457575	0.68256
E366_444	6.097174	7.2954555	0.55583
E980_538	-0.8343065	10.240671	0.67378
E906_244	8.006898	-8.237591	0.30489
E773_778	-12.836613	14.516768	0.97491
E97_454	3.3171988	8.072034	0.56838
E852_390	8.944317	-0.28338438	0.48808
E559_388	9.134216	0.15061203	0.48557
E781_786	-14.604992	14.641346	0.98494
E903_305	7.5341754	0.47744146	0.38143
E776_93	1.6957835	-22.581615	0.11543
E123_320	9.648277	-5.9661016	0.40025
E763_199	5.5911307	-16.331968	0.24843
E10_330	6.644045	1.2515529	0.4128
E139_304	8.792294	-2.8143468	0.38018
E187_498	0.49190685	11.424686	0.62359
E960_237	8.62402	-8.337682	0.29611
E570_317	8.738519	-2.8111517	0.39649
E630_44	1.9142567	-21.20665	0.05395
E37_517	1.6070076	10.359506	0.64743
E833_334	7.690411	-0.6849617	0.41782
E499_511	-1.9600415	11.219947	0.6399
E176_555	-4.824472	13.359034	0.69511
E597_81	3.396798	-17.857143	0.10038
E406_609	-4.2933855	12.477519	0.76286
E325_93	2.5884101	-20.470646	0.11543
E206_689	-11.632667	15.737894	0.86324
E838_703	-18.1348	15.033733	0.8808
E663_312	7.617911	-4.7316127	0.39021
E871_76	2.0247467	-19.1085	0.0941
E404_352	8.334012	1.5206256	0.4404
E503_681	-11.27428	14.533758	0.8532
E231_84	6.1511197	-16.319134	0.10414
E215_214	4.1963353	-14.779505	0.26725
E791_783	-18.231249	13.423717	0.98118
E553_774	-17.51869	14.04058	0.96989
E682_672	-12.381175	16.025139	0.84191
E275_739	-11.714332	16.225271	0.92597
E522_698	-18.057913	14.224229	0.87453
E90_682	-7.3004894	13.893546	0.85445
E454_273	7.947738	-7.5507007	0.34128
E14_399	7.561145	-3.7949736	0.49937
E674_60	2.325421	-20.179726	0.07403
E207_783	-9.400964	15.547629	0.98118
E103_555	1.7840092	11.689537	0.69511
E844_262	6.7748322	-15.034041	0.32748
E113_209	6.496774	-7.7449183	0.26098
E966_252	9.568979	-5.8329844	0.31493
E904_296	7.1935496	0.5802987	0.37014
E350_185	5.135076	-13.979041	0.23087
E979_530	0.56514627	12.346072	0.66374
E815_406	5.6345315	7.460275	0.50816
E467_147	7.2499986	-11.016615	0.18319
E22_677	-14.597315	14.472581	0.84818
E566_171	4.6526985	-13.076735	0.2133
E633_427	5.4015107	6.3307915	0.5345
E29_180	6.514259	-12.9356785	0.22459
E812_351	7.0772614	-0.2522699	0.43915
E493_210	8.143448	-5.994442	0.26223
E609_719	-11.930047	15.221286	0.90088
E192_491	3.7474859	8.580366	0.61481
E686_75	3.2506275	-20.918257	0.09285
E292_660	-7.7385077	14.187513	0.82685
E565_445	8.363856	0.59024835	0.55709
E239_581	-6.513497	14.357096	0.72773
E813_558	-5.6898947	13.063819	0.69887
E461_294	8.152165	0.38025334	0.36763
E163_170	7.3530416	-9.632143	0.21205
E299_651	-8.987804	14.550345	0.81556
