	dim1	dim2	pt
E357_488	19.23171	-2.151381	0.9798792756539236
E885_245	-6.559505	-2.2780063	0.4909456740442656
E682_268	3.172372	-0.95912814	0.5372233400402414
E25_377	15.241509	1.754328	0.7565392354124748
E937_350	13.33198	5.664324	0.7022132796780685
E700_376	22.764194	6.369826	0.7545271629778671
E666_77	-26.879677	2.3506439	0.1529175050301811
E508_31	-28.510868	-0.4843133	0.0603621730382293
E74_218	-15.501492	-1.3898672	0.4366197183098591
E981_399	17.200798	5.801601	0.8008048289738431
E297_94	-24.804073	0.7511084	0.187122736418511
E456_290	0.7782515	-3.630496	0.5814889336016097
E183_435	21.87785	-1.0983893	0.8732394366197183
E755_177	-14.338743	-3.2908792	0.3541247484909456
E851_232	-2.9243913	-5.2414503	0.4647887323943662
E594_416	20.387491	6.4990907	0.8350100603621731
E712_397	15.263946	-1.6143647	0.7967806841046278
E705_459	16.192102	0.9938793	0.921529175050302
E135_470	17.88753	0.3991029	0.943661971830986
E972_20	-29.675814	2.0189385	0.0382293762575452
E591_74	-27.67353	1.0644156	0.1468812877263581
E131_260	-2.9503071	-1.5612397	0.5211267605633803
E35_279	-0.9489582	-6.167615	0.5593561368209256
E689_63	-23.303984	-1.6724507	0.124748490945674
E956_253	-0.7236355	-6.596358	0.5070422535211268
E475_323	23.26145	-1.7971185	0.647887323943662
E73_352	19.36445	3.8843122	0.7062374245472837
E487_209	-9.642751	-2.0782495	0.4185110663983903
E171_105	-26.823877	-0.4482993	0.2092555331991951
E706_336	17.773586	1.5203412	0.6740442655935613
E714_105	-21.272161	-0.24636018	0.2092555331991951
E523_254	-2.0959895	-2.1018128	0.5090543259557344
E68_448	21.341948	2.2113514	0.8993963782696177
E959_134	-14.386322	-2.194239	0.2676056338028169
E398_394	18.670525	-2.837358	0.7907444668008048
E912_460	18.095734	7.1119304	0.9235412474849096
E988_460	14.440253	1.0310447	0.9235412474849096
E631_299	22.081745	-0.24490504	0.5995975855130785
E294_370	20.529259	7.5049863	0.7424547283702213
E597_7	-31.948229	0.60319597	0.0120724346076458
E895_95	-28.787909	-0.57536775	0.1891348088531187
E804_4	-32.15474	0.67389065	0.0060362173038229
E790_38	-27.019623	2.3269358	0.0744466800804829
