	dim1	dim2	pt
E258_1480	0.7909062	-22.706108	0.9879679144385026
E441_396	-2.2893152	13.301222	0.2633689839572192
E652_1190	2.4775672	-22.51926	0.7941176470588235
E783_605	0.046417966	5.136072	0.4030748663101604
E383_1387	1.025247	-21.881823	0.9258021390374332
E774_396	-1.9778235	17.647728	0.2633689839572192
E773_369	-1.3077998	15.431339	0.2453208556149732
E804_918	0.8443935	-12.808013	0.6122994652406417
E185_677	0.027005881	-0.3743083	0.4512032085561497
E893_1124	0.282238	-13.10572	0.75
E29_509	-1.6771401	12.919154	0.338903743315508
E913_664	-0.57934046	3.2902482	0.4425133689839572
E208_1188	1.822793	-22.552149	0.7927807486631016
E391_503	-0.91005254	9.231191	0.3348930481283422
E760_1480	1.0889763	-24.161366	0.9879679144385026
E712_426	-0.66172045	12.508182	0.2834224598930481
E755_1470	4.1906486	-24.83245	0.9812834224598932
E372_1160	0.74177384	-17.13989	0.7740641711229946
E128_700	-0.28745782	-1.5022589	0.4665775401069518
E294_981	0.7928005	-9.027977	0.6544117647058824
E199_101	-1.3897958	25.961437	0.0661764705882353
E25_870	-0.042696774	-6.5650697	0.5802139037433155
E380_100	-1.3550423	27.29584	0.0655080213903743
E680_62	-0.60180056	28.114752	0.0401069518716577
E726_752	-0.84602606	-2.4848394	0.5013368983957219
E816_217	-1.4195446	20.645199	0.1437165775401069
E794_112	-1.413611	27.20687	0.0735294117647058
E139_602	-0.5236172	5.12989	0.4010695187165775
E438_104	-1.0234876	28.02181	0.0681818181818181
E293_951	0.9902429	-9.813575	0.6343582887700535
E494_1382	2.9482155	-25.69372	0.9224598930481284
E988_1229	1.6250324	-16.210062	0.8201871657754011
E867_237	-1.3140482	20.47772	0.1570855614973262
E36_196	-1.2391243	25.21083	0.1296791443850267
E918_1119	0.40699401	-10.856299	0.7466577540106952
E459_788	-0.9410358	-2.7189794	0.5254010695187166
E190_152	-0.938308	25.423592	0.1002673796791443
E290_60	-1.1041256	28.344677	0.0387700534759358
E658_295	-1.4842149	19.79012	0.195855614973262
E829_1109	1.6477063	-16.700642	0.7399732620320856
E285_358	-1.6408093	17.354374	0.2379679144385026
E396_940	1.0527513	-7.1914363	0.6270053475935828
E730_843	-0.17811714	-5.298618	0.5621657754010695
E51_1109	1.295185	-16.363806	0.7399732620320856
E516_854	0.5233803	-5.459956	0.56951871657754
E559_1330	1.6210164	-25.237843	0.8877005347593583
E744_720	0.2870556	-1.5762902	0.4799465240641711
E419_218	-1.2878623	21.307116	0.1443850267379679
E706_1385	-0.5000597	-24.73352	0.9244652406417112
E150_1251	3.7350993	-21.318708	0.8348930481283422
E449_1082	-0.04926709	-12.538439	0.7219251336898396
E654_331	-1.3321736	16.78073	0.2199197860962566
E906_112	-0.9412375	28.739433	0.0735294117647058
E801_1100	0.1566026	-13.012369	0.733957219251337
E340_1337	1.5542433	-22.815952	0.892379679144385
E122_214	-0.67766684	24.813763	0.141711229946524
E836_1386	1.5863023	-24.138378	0.9251336898395722
E950_1022	0.7835094	-10.499535	0.6818181818181818
E590_1259	0.97362757	-16.640816	0.8402406417112299
E81_315	-1.264483	18.978756	0.2092245989304813
E857_1345	0.2882973	-21.101027	0.8977272727272727
E132_730	-0.71904373	1.0129238	0.4866310160427807
E161_838	1.0986526	-8.705136	0.5588235294117647
E900_1101	1.1451825	-12.912956	0.7346256684491979
E145_1250	0.6995345	-16.817432	0.8342245989304813
E764_344	-1.4459965	18.944187	0.2286096256684492
E648_1084	1.8017623	-16.613562	0.7232620320855615
E155_278	-1.4907886	20.346151	0.1844919786096256
E162_83	-1.5330656	28.333548	0.0541443850267379
E200_1052	0.32649276	-9.505236	0.7018716577540107
E138_1453	2.9895425	-23.602636	0.9699197860962568
E32_495	-1.4939196	13.456529	0.3295454545454545
E568_12	-2.1863825	29.11127	0.0066844919786096
E184_1225	1.8732966	-21.115362	0.8175133689839572
E233_274	-1.3271269	19.229765	0.1818181818181818
E364_712	-0.35975972	1.0878351	0.4745989304812834
E280_38	-1.5576469	28.78314	0.0240641711229946
E936_434	-2.130496	12.69832	0.2887700534759358
E116_362	-1.9758251	16.480429	0.2406417112299465
E448_1173	1.5334684	-21.550684	0.7827540106951871
E93_714	-0.96153873	7.1159863	0.4759358288770053
E511_125	-0.9771203	26.84173	0.0822192513368983
E464_505	-0.95061785	9.2803	0.3362299465240642
E127_134	-1.2793798	25.269386	0.088235294117647
E895_1425	3.1090405	-22.47705	0.9512032085561496
E955_1034	0.1640661	-6.3622794	0.6898395721925134
E276_583	-1.3628387	4.4244637	0.3883689839572192
E431_366	-1.1549282	14.848656	0.2433155080213903
E788_635	-1.6065959	4.8328185	0.4231283422459893
E650_1142	0.88472694	-16.508842	0.7620320855614974
E968_799	0.11395475	-5.7801237	0.5327540106951871
E336_710	-0.67417175	0.9045436	0.4732620320855615
E888_377	-1.4830469	18.229584	0.2506684491978609
E421_1255	0.14207485	-22.86763	0.8375668449197861
E172_300	-0.94035405	20.033352	0.1991978609625668
E163_322	-1.4468259	16.378426	0.213903743315508
E762_781	-1.1751802	-2.1862705	0.5207219251336899
E57_433	-1.4656655	10.624267	0.2881016042780748
E869_146	-0.61706245	25.728277	0.0962566844919786
E974_1021	0.9205169	-6.387105	0.6811497326203209
E242_148	-0.5038299	24.06584	0.0975935828877005
E325_622	-0.10425587	4.386265	0.4144385026737968
E73_256	-1.500687	21.46903	0.1697860962566845
E422_34	-1.8742259	28.576288	0.0213903743315508
E928_475	-0.9903638	9.999861	0.3161764705882353
E615_1234	0.9144129	-16.841085	0.8235294117647058
E985_380	-0.8557374	13.781467	0.2526737967914438
E821_857	-0.5175984	-2.160544	0.571524064171123
E828_1184	1.4228915	-17.206104	0.7901069518716578
E186_209	-1.6215	20.968555	0.1383689839572192
E562_493	-1.7500408	13.235559	0.3282085561497326
E817_1293	2.3550088	-24.336702	0.8629679144385026
E631_183	-1.2180697	22.918455	0.1209893048128342
E117_485	-1.1544732	9.82272	0.3228609625668449
E785_129	-1.1286781	24.435802	0.0848930481283422
E569_904	1.6284103	-10.156292	0.6029411764705882
E411_778	-1.5593126	-3.0489626	0.5187165775401069
E778_1465	3.0353436	-21.963732	0.9779411764705882
E95_1069	1.1042944	-9.493069	0.7132352941176471
E946_1024	0.9938852	-9.302497	0.6831550802139037
E677_295	-1.6839591	17.351925	0.195855614973262
E959_692	-0.56713486	-3.0669138	0.4612299465240642
E313_900	0.85225326	-11.535155	0.6002673796791443
E291_724	-0.36088747	0.60194284	0.4826203208556149
E1_1291	1.6274422	-21.025463	0.8616310160427807
E789_291	-1.7779924	17.468967	0.1931818181818181
E390_509	-1.2568935	14.18731	0.338903743315508
E645_110	-1.2513779	25.68318	0.0721925133689839
E83_330	-1.7490059	15.424558	0.2192513368983957
E902_1031	1.5005223	-15.83835	0.6878342245989305
E146_120	-1.0958198	24.769627	0.0788770053475935
E614_1294	0.50682396	-23.876678	0.8636363636363636
E897_1470	2.1512988	-20.614662	0.9812834224598932
E954_1233	2.455769	-23.424454	0.8228609625668449
E743_1330	1.1295577	-23.14784	0.8877005347593583
E876_1210	0.3658171	-21.760412	0.8074866310160428
E908_687	-1.4742969	-0.2123919	0.4578877005347593
E368_1354	1.6824292	-23.28001	0.9037433155080212
E334_1419	2.9178405	-25.119383	0.947192513368984
E463_171	-1.4742156	22.50898	0.1129679144385026
E292_1147	2.3721952	-17.514872	0.7653743315508021
E351_1158	2.7541945	-23.823408	0.7727272727272727
E976_1154	0.96212316	-17.267239	0.7700534759358288
E940_1006	0.8919867	-12.716507	0.6711229946524064
E179_887	0.32681498	-4.5037827	0.5915775401069518
E759_1316	1.0056813	-19.727703	0.8783422459893048
E822_153	-1.2770894	22.041428	0.1009358288770053
E237_1438	0.5234186	-25.198101	0.9598930481283422
E531_1011	0.3060574	-11.853939	0.6744652406417112
E328_940	0.54991484	-8.578504	0.6270053475935828
E839_1085	1.5969082	-13.794498	0.7239304812834224
E154_115	-1.2395887	27.890518	0.0755347593582887
E400_1145	1.0386442	-20.44266	0.7640374331550802
E973_723	-0.6005603	2.7864628	0.481951871657754
E938_1369	0.8573638	-24.185757	0.913770053475936
E120_1473	2.8279123	-22.810968	0.983288770053476
E720_549	-1.5118049	8.737991	0.3656417112299465
E467_606	-0.69591296	4.325833	0.4037433155080214
E834_854	0.023930373	-1.2927175	0.56951871657754
