	dim1	dim2	pt
E284_445	-6.770044	-3.4213064	0.8951612903225806
E737_355	6.964258	-0.031043602	0.7137096774193549
E521_353	6.343777	-3.66165	0.7096774193548387
E108_106	0.61114496	8.316912	0.2116935483870967
E26_354	-4.4895525	-13.676046	0.7116935483870968
E475_301	6.1848035	-12.096818	0.6048387096774194
E361_299	8.295868	0.6841317	0.6008064516129032
E645_486	-2.224523	3.8907743	0.9778225806451613
E750_252	-2.6415136	-9.453714	0.5060483870967742
E974_447	-4.7156653	-3.8700087	0.8991935483870968
E288_279	-0.88116777	1.9330955	0.5604838709677419
E486_63	-0.080523655	18.910921	0.125
E487_389	-3.1185567	7.7303276	0.782258064516129
E282_287	1.7566222	-10.543166	0.5766129032258065
E13_469	-7.0006924	-15.904128	0.9435483870967742
E548_131	6.4872704	-7.733969	0.2620967741935484
E251_178	5.81983	-5.987755	0.3568548387096774
E803_436	2.130381	-13.859728	0.8770161290322581
E933_379	6.00652	-11.0204115	0.7620967741935484
E67_348	-3.6073816	-5.5925393	0.6995967741935484
E397_143	2.1355226	-8.413504	0.2862903225806452
E600_244	0.25348297	-4.294567	0.4899193548387097
E663_329	-2.645774	-0.43786353	0.6612903225806451
E570_279	-6.3100348	-4.7872853	0.5604838709677419
E40_437	-6.9358025	-1.3960053	0.8790322580645161
E354_430	5.8440156	-0.111002944	0.8649193548387096
E751_70	0.41656473	20.502653	0.1391129032258064
E48_489	3.8001738	-0.5583984	0.9838709677419356
E566_403	-6.8705707	-2.3040867	0.8104838709677419
E550_198	6.932101	-0.9427479	0.3971774193548387
E130_106	4.6392746	-3.9125144	0.2116935483870967
E343_307	-5.2091484	-14.834001	0.6169354838709677
E545_244	-2.4810393	-9.981428	0.4899193548387097
E712_233	-2.9964478	-17.102467	0.4677419354838709
E140_415	0.5888525	3.7714584	0.8346774193548387
E144_75	0.38882077	17.87885	0.1491935483870967
E460_229	-3.2798598	-6.526124	0.4596774193548387
E428_429	-0.2995479	0.13190114	0.8629032258064516
E414_276	-0.23935509	0.38745832	0.5544354838709677
