	dim1	dim2	pt
E309_287	-0.40081415	6.739367	0.4103299856527977
E106_627	-4.850208	15.285494	0.8981348637015782
E129_509	2.9791377	-19.347294	0.7288378766140603
E357_306	-3.535774	10.372763	0.4375896700143472
E598_500	-11.110756	17.270895	0.7159253945480631
E997_434	0.81812334	-16.962599	0.6212338593974175
E684_77	16.224907	1.4593263	0.1090387374461979
E277_138	1.8916699	-0.5913791	0.1965566714490674
E102_669	-7.249458	16.257004	0.958393113342898
E462_451	-8.641234	15.741465	0.6456241032998565
E640_64	15.08465	1.6977252	0.0903873744619799
E595_26	17.00846	1.6265239	0.0358680057388809
E381_307	-0.95216274	-13.484008	0.4390243902439024
E911_186	3.5110934	-2.533935	0.2654232424677188
E873_488	-9.133232	18.547686	0.6987087517934003
E138_590	-9.30916	17.122013	0.8450502152080345
E877_452	-6.4620633	17.050611	0.6470588235294118
E878_76	11.136088	1.0669082	0.1076040172166427
E956_399	-2.8131545	-16.545177	0.5710186513629842
E172_33	16.9799	1.941716	0.0459110473457675
E539_612	1.495241	-18.193161	0.8766140602582496
E58_215	-2.354025	8.894081	0.3070301291248206
E232_586	-6.8405967	17.18069	0.8393113342898135
E385_477	-8.610473	18.650576	0.6829268292682927
E516_178	3.1957705	-0.08276626	0.2539454806312769
E678_374	-6.6417975	13.351864	0.5351506456241033
E110_630	-8.882691	16.036379	0.902439024390244
E546_201	-1.321379	8.54448	0.2869440459110473
E728_427	0.50268865	-16.718815	0.6111908177905309
E796_382	-5.9234967	20.035282	0.5466284074605452
E130_311	-2.1000998	10.790995	0.4447632711621234
E348_164	2.7756224	-1.8244004	0.2338593974175035
E170_606	2.9445145	-19.817501	0.8680057388809183
E62_620	-0.61838794	-15.256551	0.8880918220946915
E636_98	13.247844	1.8522778	0.1391678622668579
E530_94	14.5210905	2.0605106	0.133428981348637
E336_689	-1.778699	-16.891241	0.9870875179340028
E95_358	-5.875073	17.398458	0.5121951219512195
E179_661	2.5842197	-17.428873	0.9469153515064562
E500_243	3.5737214	-9.234217	0.3472022955523673
E586_181	-1.8377124	8.048547	0.2582496413199426
E950_42	16.830524	1.9094964	0.0588235294117647
E535_157	7.178874	-1.0437969	0.2238163558106169
E210_571	-10.180943	15.857531	0.8177905308464849
E683_52	16.363419	2.1425242	0.073170731707317
E400_274	3.7006345	-6.5491757	0.3916786226685796
E615_418	-8.678286	17.946682	0.5982783357245337
E326_546	1.141626	-19.953094	0.7819225251076041
E457_235	-1.0149688	8.995832	0.3357245337159254
E552_178	5.273169	-0.23942535	0.2539454806312769
E149_217	4.9866962	-5.3414087	0.3098995695839311
E963_220	3.0969353	-1.2724348	0.3142037302725968
E450_155	4.6900387	-2.992884	0.2209469153515064
E391_112	12.022965	1.2200028	0.1592539454806312
E633_417	-8.484755	15.717122	0.5968436154949784
E555_621	-10.464955	15.587368	0.8895265423242468
E758_497	-10.842446	15.692794	0.7116212338593975
E76_84	10.710785	1.6215715	0.1190817790530846
E962_586	-10.006972	11.983808	0.8393113342898135
E773_274	5.2938	0.48277706	0.3916786226685796
