	dim1	dim2	pt
E439_705	7.636325	-16.363665	0.88317
E389_181	7.4278693	9.202254	0.22487
E555_189	3.3346634	2.7309744	0.23492
E234_667	-24.02024	1.0449393	0.83543
E954_397	-13.762503	1.1399204	0.49623
E211_502	-26.367008	3.3358297	0.62814
E570_453	4.9358	-13.371301	0.56658
E486_574	-25.749882	4.730661	0.71859
E767_242	2.3025565	1.2605363	0.30151
E927_500	4.0604587	-9.173008	0.62563
E503_67	11.678418	14.706771	0.08166
E396_48	13.074089	15.268455	0.05779
E837_571	1.2837287	-6.725981	0.71482
E485_221	2.3377519	1.9874669	0.27513
E341_709	-22.628267	3.7050383	0.88819
E595_267	3.21645	0.24848756	0.33291
E494_578	10.812546	-15.088536	0.72362
E762_219	2.6105967	2.360982	0.27261
E807_716	-26.26278	3.1373243	0.89698
E776_420	-13.468764	0.96022606	0.52513
E802_22	14.730182	15.937859	0.02513
E697_611	5.914258	-16.684574	0.76508
E52_31	13.437137	15.851727	0.03643
E333_550	-21.156467	4.689033	0.68844
E107_555	4.307606	-16.901392	0.69472
E831_402	-14.274543	0.35195053	0.50251
E765_312	1.9086515	-0.8433801	0.38945
E989_467	10.478793	-14.349505	0.58417
E719_489	-24.786993	2.5423372	0.61181
E647_434	-14.218623	0.8299384	0.54271
E772_19	14.8748255	16.911636	0.02136
E49_59	12.129939	15.444134	0.07161
E722_519	-24.871555	3.213902	0.6495
E800_150	14.80581	16.374937	0.18593
E655_336	2.6895952	-2.3690634	0.4196
E974_180	3.8157933	2.6222966	0.22362
E844_755	8.250688	-15.813947	0.94598
E334_378	3.0497553	-4.7858253	0.47236
E869_153	12.429032	13.930035	0.1897
E137_591	2.5469165	-17.637205	0.73995
E247_296	1.4314234	-1.0273848	0.36935
E641_62	11.315355	15.698137	0.07538
E237_687	11.785237	-15.204592	0.86055
E692_58	13.205658	16.496843	0.07035
E339_433	-15.502045	1.1772007	0.54146
E380_103	8.157444	8.967204	0.12688
E707_507	10.6697035	-15.365349	0.63442
E998_181	8.408911	8.999402	0.22487
E23_569	9.099175	-14.944333	0.71231
E715_684	5.9969816	-17.737925	0.85678
E963_229	2.946945	2.5945263	0.28518
E729_621	2.6642444	-17.088995	0.77764
E117_754	6.4392724	-16.750124	0.94472
