	dim1	dim2	pt
E212_424	-0.7156875	-6.4104285	0.4247
E439_609	10.397898	5.295726	0.61044
E764_113	-14.313388	5.5872903	0.11245
E219_283	-2.2445803	2.3856018	0.28313
E599_86	-13.617363	6.269091	0.08534
E267_952	12.510987	9.29172	0.95482
E116_514	-5.6781516	-14.671895	0.51506
E945_571	16.100103	6.701361	0.57229
E471_191	-6.675709	3.470843	0.19076
E661_237	-2.2885914	2.6285594	0.23695
E513_96	-14.009579	5.019144	0.09538
E774_446	-0.7535352	-6.7077026	0.44679
E150_952	4.15257	-19.72887	0.95482
E578_404	-0.38778573	-6.3269515	0.40462
E587_572	-17.216194	3.6425447	0.57329
E240_267	-8.168154	5.324041	0.26707
E597_941	15.200701	7.798859	0.94378
E677_202	-7.385153	4.3098774	0.20181
E832_480	13.152095	4.6001043	0.48092
E250_969	14.743588	11.362761	0.97189
E231_234	-2.3271227	1.7380652	0.23394
E151_540	0.4995212	-19.361671	0.54116
E387_220	-7.0382595	3.8946042	0.21988
E730_777	3.5271175	-19.504538	0.77912
E27_910	-3.6901603	-17.436005	0.91265
E921_148	-9.786981	5.996931	0.14759
E26_533	-4.703325	-17.979399	0.53414
E568_434	6.9591217	4.3984265	0.43474
E910_447	7.288652	5.3121557	0.44779
E406_895	14.101298	8.539296	0.89759
E517_997	18.009163	10.131746	1.0
E897_736	-5.936386	-17.499027	0.73795
E946_883	15.4693	8.787179	0.88554
E44_233	-3.755527	2.6274505	0.23293
E895_8	-16.421066	4.4031887	0.00703
E266_979	-16.954239	4.7413692	0.98193
E249_438	-0.93466264	-7.7442126	0.43876
E982_126	-10.884647	5.6830835	0.1255
E690_332	-0.3923326	-1.3937862	0.33233
E826_318	3.938483	3.0537906	0.31827
E480_470	7.3127503	5.4808664	0.47088
E766_699	14.47327	7.6035748	0.7008
E626_786	14.943822	8.317256	0.78815
E580_552	-3.404985	-17.628443	0.55321
E925_658	-5.3930583	-18.322968	0.65964
E422_40	-14.324438	5.3898764	0.03916
E307_387	-0.688458	-4.8471923	0.38755
E103_454	-0.6519095	-6.438001	0.45482
E936_946	14.258711	11.549586	0.9488
E564_353	3.470216	2.972264	0.35341
E135_195	-3.9647472	2.9431288	0.19478
E226_471	2.2958508	-18.683271	0.47189
E104_115	-8.92949	4.121679	0.11446
E504_851	14.78442	8.937336	0.85341
E72_742	-6.2103634	-16.798744	0.74398
E31_372	6.3445144	4.102863	0.37249
E275_421	-0.4744502	-6.245996	0.42169
E885_369	-0.7660875	-2.352447	0.36948
E236_117	-10.088842	5.308621	0.11647
E485_940	4.8994594	-19.857805	0.94277
E455_990	-6.814659	-17.53139	0.99297
E417_845	-8.130814	-15.9457	0.84739
E745_515	19.199772	8.465864	0.51606
E309_807	-8.268059	-16.228613	0.80924
E351_61	-14.575263	6.029973	0.06024
E335_406	6.4239497	4.592031	0.40663
E374_770	4.374916	-19.846926	0.77209
E873_932	-5.8981647	-16.184101	0.93474
E444_418	6.4052453	3.8595564	0.41867
E657_672	16.185844	7.439764	0.67369
E415_357	1.4374284	0.34549686	0.35743
E17_47	-14.489452	4.8712654	0.04618
E689_416	-0.8979061	-6.402951	0.41667
E770_891	-2.9520895	-17.723951	0.89357
E836_976	16.709044	10.3666725	0.97892
E769_362	4.0355186	2.9768457	0.36245
E746_993	12.860366	7.476787	0.99598
E967_12	-16.35729	4.6604176	0.01104
E641_244	-2.7330818	1.9210249	0.24398
E24_404	6.0070558	4.872388	0.40462
E181_509	15.129877	9.116923	0.51004
E554_857	18.336395	9.815523	0.85944
E352_9	-16.300106	4.676722	0.00803
E35_341	2.487446	2.4220095	0.34137
E876_837	16.24806	10.700859	0.83936
E788_257	-2.531128	2.484621	0.25703
E741_406	-0.97640425	-4.1286373	0.40663
E344_246	-2.3770864	1.723752	0.24598
E627_855	-0.21306287	-19.665634	0.85743
E336_771	14.280654	6.784101	0.77309
E723_860	18.427528	10.163807	0.86245
E443_920	19.049332	8.934883	0.92269
E585_687	-7.272901	-16.482243	0.68876
E705_30	-15.331802	5.2923336	0.02912
E977_316	-1.6017591	0.5700624	0.31627
E434_990	3.188865	-19.09223	0.99297
E589_197	-2.742327	2.4565098	0.19679
E182_988	0.8925433	-18.96483	0.99096
E291_600	14.858055	9.687955	0.60141
E898_853	-1.7273391	-17.971481	0.85542
E720_603	17.560465	7.6868877	0.60442
E905_527	19.232868	8.436869	0.52811
E459_101	-11.247334	5.799103	0.1004
E854_551	4.113074	-19.57297	0.55221
E12_673	1.9757138	-20.040886	0.6747
E841_424	2.0678804	-16.814392	0.4247
E67_179	-8.041911	5.476491	0.17871
E477_623	17.407295	11.963544	0.6245
E802_265	-0.6408632	-1.309386	0.26506
E857_72	-14.653568	4.9111443	0.07129
E45_660	16.704878	5.956299	0.66165
E954_638	-5.5081563	-17.137913	0.63956
E791_826	12.550345	9.317871	0.82831
E64_844	19.5426	9.982005	0.84639
E94_429	7.9683275	6.331601	0.42972
E862_245	-3.3424535	2.5142148	0.24498
E246_303	3.481241	2.5509887	0.30321
E837_895	15.926989	10.468012	0.89759
E634_569	15.55255	9.427235	0.57028
E501_465	-1.4167546	-8.654336	0.46586
E122_220	-9.150293	5.181944	0.21988
E843_577	-5.637051	-16.778948	0.57831
E84_688	18.687408	6.987349	0.68976
E959_390	-7.1054797	-15.676055	0.39056
E999_334	-0.32592955	-4.7036457	0.33434
E457_199	-3.352511	3.0131383	0.1988
E960_6	-16.773571	4.6748385	0.00502
E652_221	-9.871197	5.544857	0.22088
E310_924	3.342548	-19.343826	0.92671
E818_291	-2.4332964	2.324122	0.29116
E139_361	3.1250312	2.5168204	0.36145
E429_174	-8.9306135	6.0425	0.17369
E869_90	-14.289264	6.5119667	0.08936
E332_946	16.666363	11.568195	0.9488
E683_6	-16.637506	4.2901673	0.00502
E978_529	-0.63801837	-6.1776714	0.53012
E667_355	6.1364975	3.6049318	0.35542
E725_65	-14.599378	5.529737	0.06426
E508_424	-0.43393776	-2.4661667	0.4247
E131_162	-8.869891	4.1731954	0.16165
E742_703	13.008104	6.9088736	0.70482
E825_570	-1.6706634	-18.426228	0.57129
E492_582	-6.1386323	-13.601793	0.58333
E962_972	-4.821482	-17.152353	0.9749
E719_517	15.964295	8.038706	0.51807
E372_770	15.207405	8.907502	0.77209
E209_338	6.1297603	3.6514344	0.33835
E397_854	-6.7872744	-17.097593	0.85643
E757_850	13.7458935	6.68473	0.85241
E805_831	-2.6680956	-17.98553	0.83333
E795_404	-0.5934128	-4.14628	0.40462
E36_671	14.8418455	9.261323	0.67269
E784_373	-1.924586	1.9460084	0.37349
E244_623	-6.372405	-16.940212	0.6245
E381_603	-1.1530634	-18.075161	0.60442
E354_60	-14.008388	5.48679	0.05924
E191_305	-0.57705474	-2.4295576	0.30522
E149_801	3.4137433	-19.274925	0.80321
E675_576	12.697999	8.318848	0.57731
E624_106	-10.664301	4.798854	0.10542
E833_353	8.69382	4.613731	0.35341
E908_488	-0.9150764	-6.866802	0.48896
E164_740	-6.566896	-17.448864	0.74197
E511_993	1.1051044	-19.20788	0.99598
E216_690	-2.0544589	-18.706964	0.69177
E606_363	-1.074403	1.5527148	0.36345
E46_489	-0.87216645	-6.9483395	0.48996
E930_119	-12.016839	5.830362	0.11847
E74_483	-1.0407884	-7.5666795	0.48394
E93_114	-9.429515	4.210486	0.11345
E49_428	-1.3206327	-8.441795	0.42871
E577_735	16.878222	11.47945	0.73695
E975_387	-0.633292	-6.1702476	0.38755
E964_974	2.1629114	-19.661186	0.97691
E174_883	17.167007	8.543938	0.88554
E496_465	9.776996	4.9402943	0.46586
E188_172	-5.4347672	3.4574857	0.17169
E379_484	9.821377	4.7813773	0.48494
E154_241	-2.8412948	2.448166	0.24096
E570_158	-10.088997	5.6570168	0.15763
E644_683	17.70989	7.120211	0.68474
E971_387	-0.80373603	-6.1386356	0.38755
E120_583	16.208096	6.782881	0.58434
E645_36	-14.908672	6.172454	0.03514
E69_435	9.5837	5.14713	0.43574
E556_563	15.902312	7.0051484	0.56426
E700_488	-1.0715779	-6.484594	0.48896
E433_494	1.4538215	2.011091	0.49498
E680_674	16.861015	12.004235	0.6757
E373_265	2.3044016	1.3762748	0.26506
E668_987	16.801643	7.7106004	0.98996
E752_994	16.259117	5.3737154	0.99699
E230_171	-11.143102	5.1549973	0.17068
E734_868	-7.2620296	-16.689846	0.87048
E958_954	-6.349475	-16.791395	0.95683
E502_284	-2.4696853	2.894671	0.28414
E71_709	14.584286	8.010238	0.71084
E317_122	-8.701115	3.67644	0.12149
E61_258	3.6828437	3.0650249	0.25803
E378_828	-7.508967	-16.687675	0.83032
E393_348	4.8718157	2.8463006	0.34839
E241_842	-3.8363647	-17.633673	0.84438
E119_910	-4.4059353	-17.772745	0.91265
E223_294	4.0675793	3.3905563	0.29418
E473_312	-0.58128774	-4.4208574	0.31225
E780_969	-1.4034549	-17.233067	0.97189
E194_701	-1.1469606	-15.963232	0.70281
E129_72	-15.087128	6.537114	0.07129
E767_872	-6.974186	-16.200693	0.8745
