	dim1	dim2	pt
E979_229	6.261086	4.1202865	0.22869
E691_869	10.757934	-3.569318	0.87061
E687_384	-7.8398867	6.0272202	0.38415
E227_521	-8.830096	3.8198931	0.52156
E859_740	1.8671082	-13.447758	0.74122
E741_46	3.534999	-12.730439	0.04514
E407_353	-8.039218	-3.7749717	0.35306
E638_412	3.962068	0.87315536	0.41224
E145_159	4.707321	-6.5445676	0.15848
E630_204	-14.0131855	4.7934656	0.20361
E811_725	-3.867611	-10.120664	0.72618
E35_347	1.412815	15.291697	0.34704
E722_149	-1.3203261	14.252069	0.14845
E596_486	13.265919	2.9905756	0.48646
E566_994	-0.26219323	10.429686	0.99599
E157_254	2.3366222	1.2358549	0.25376
E341_843	0.7231464	-1.229644	0.84453
E866_843	5.099707	-10.700129	0.84453
E633_50	2.1468627	0.98599684	0.04915
E742_856	7.425293	8.128164	0.85757
E318_456	9.988743	-7.205321	0.45637
E349_321	-8.908561	-12.229455	0.32096
E57_515	-8.218433	5.7820888	0.51555
E543_764	-2.572478	-14.804963	0.7653
E141_504	-13.055836	3.8884006	0.50451
E533_503	9.74285	4.7114196	0.50351
E163_510	0.929652	-0.19711979	0.51053
E326_813	8.082714	-7.1442084	0.81444
E888_2	-1.5169994	-18.083313	0.001
E707_156	11.3328285	7.6050367	0.15547
E9_101	-2.104209	-5.63305	0.1003
E172_141	-12.075631	7.4500575	0.14042
E48_233	-2.5583491	8.641555	0.2327
E312_729	-5.488428	-12.398561	0.73019
E62_418	4.0357533	-13.848059	0.41825
E223_622	-6.5427947	1.8615711	0.62287
E401_339	-10.983155	6.7372513	0.33902
E606_69	-0.9020468	-11.4425535	0.0682
E216_522	3.756432	-2.208303	0.52257
E977_192	-0.9957632	-13.227737	0.19157
E385_435	5.3771944	-9.725057	0.43531
E230_10	-2.4927838	-16.34401	0.00903
E403_771	-1.0589381	-6.047231	0.77232
E717_267	10.5631485	2.4368448	0.2668
E266_341	4.0032544	-7.516007	0.34102
E609_605	-7.27149	5.5535145	0.60582
E86_882	-6.7799897	-0.32274663	0.88365
E994_107	-1.0972185	6.2842436	0.10632
E652_776	12.784015	0.9094052	0.77733
E389_261	2.9063168	-4.225306	0.26078
E557_631	1.191682	-4.222252	0.6319
E873_222	7.467823	1.8674805	0.22166
E51_606	4.260527	12.585873	0.60682
E279_157	3.218805	8.639967	0.15647
E988_295	-3.6210284	6.5330853	0.29488
E746_870	3.2707508	-6.9769044	0.87161
E521_525	-1.0096391	5.8647404	0.52558
E462_779	-6.3179197	-9.186218	0.78034
E532_430	-8.590104	-8.0025425	0.43029
E545_452	-1.5910044	11.125914	0.45236
E213_504	-2.7517955	8.065351	0.50451
E306_417	5.7665267	-5.2608337	0.41725
E807_817	-9.100898	-9.743414	0.81846
E258_791	-5.3216314	-10.87205	0.79238
E929_127	2.5433207	-2.7093456	0.12638
E548_105	6.9253244	7.6305003	0.10431
E110_899	-7.342058	-4.228329	0.9007
E552_898	-0.06447653	-13.373328	0.8997
E75_291	0.5011264	-10.544336	0.29087
E101_972	-2.2554865	5.039814	0.97392
E112_229	11.547101	0.68963546	0.22869
E904_859	-0.5046258	7.7239847	0.86058
E445_946	-6.1000037	-11.029314	0.94784
E879_216	-7.741949	3.844037	0.21565
E250_469	7.7868147	4.815042	0.46941
E569_176	-8.161178	4.971747	0.17553
E628_167	10.483389	-2.467835	0.1665
E795_590	1.2270337	-2.6826222	0.59077
E946_892	-1.6580788	9.366677	0.89368
E515_114	4.0536313	13.062	0.11334
E10_84	-11.351978	4.081483	0.08325
E265_728	12.766131	0.74579704	0.72919
E458_825	12.879444	3.8321855	0.82648
E192_750	-1.9656432	3.0897357	0.75125
E144_762	8.206657	3.602431	0.76329
E793_109	6.123444	9.238257	0.10832
E512_640	-4.685673	-4.138094	0.64092
E611_325	1.7896999	1.7415972	0.32497
E365_11	-2.6720777	-17.212097	0.01003
E399_990	11.110204	5.7896876	0.99198
E481_552	-4.5825706	-2.4260142	0.55266
E526_625	0.044643044	-4.381754	0.62588
E529_662	-3.4926705	-9.06474	0.66299
E117_318	8.6847925	-2.4130113	0.31795
E555_1	-1.842231	-18.408052	0.0
E287_821	6.4573555	-8.225857	0.82247
E353_703	13.27638	3.3249257	0.70411
E293_715	11.616502	-7.5684566	0.71615
E351_99	-0.38598558	2.0932822	0.09829
E185_754	-9.655742	-9.028289	0.75527
E408_206	-7.129025	-13.980406	0.20562
E974_225	-3.08806	-12.6113405	0.22467
E296_423	8.033179	-8.235441	0.42327
E161_160	7.021538	-4.939169	0.15948
E819_861	10.125723	11.38832	0.86259
E972_237	-1.2111608	-2.2821574	0.23671
E836_826	2.875513	-10.41228	0.82748
E386_237	-7.681101	6.620469	0.23671
E451_573	9.511619	-9.430818	0.57372
E956_238	-9.662006	3.4575245	0.23771
E159_60	-5.143717	3.3999965	0.05918
E695_984	10.907225	1.3847375	0.98596
E747_264	10.559982	-6.405585	0.26379
E67_126	8.00436	9.668154	0.12538
E381_921	2.7077937	13.559018	0.92277
E625_517	-3.8317442	-10.839535	0.51755
E169_720	-1.4404585	8.320139	0.72116
E928_794	7.7058635	-6.0594773	0.79539
E584_889	-2.9890702	-13.621566	0.89067
E52_532	9.897609	5.692287	0.5326
E681_721	11.151351	-0.7024262	0.72217
E902_484	2.8339572	15.010645	0.48445
E38_973	12.961277	7.0782857	0.97492
E931_412	-7.497716	4.9242234	0.41224
E13_292	9.984664	0.21604557	0.29188
E207_956	-3.5833154	-4.962448	0.95787
E562_559	5.0418653	-5.0465283	0.55968
E737_830	-11.855606	4.3020644	0.83149
E828_821	-10.713976	2.7710602	0.82247
E816_13	-2.3667953	-17.473225	0.01204
E797_131	-5.062262	-12.271143	0.13039
E114_957	13.679978	5.8813114	0.95888
E748_410	-3.203227	14.856331	0.41023
E685_1	-1.9159794	-18.393522	0.0
E14_619	1.7505058	9.585937	0.61986
E626_510	7.930188	-4.5162463	0.51053
E32_736	1.625859	2.842184	0.73721
E168_198	1.8943752	3.2939174	0.19759
E784_283	1.3313172	-8.027207	0.28285
E786_446	-0.6800645	0.39719823	0.44634
E940_82	4.9809103	-13.797126	0.08124
E503_553	1.535533	1.5875773	0.55366
