,PseudoTime
E619_177,0.11646586345381527
E117_1474,0.9846050870147256
E21_849,0.5662650602409639
E672_876,0.5843373493975904
E385_956,0.6378848728246319
E668_138,0.09036144578313253
E546_1191,0.7951807228915663
E853_1379,0.9210174029451138
E506_350,0.2322623828647925
E337_1085,0.7242302543507363
E972_340,0.22556894243641232
E450_1478,0.9872824631860776
E539_142,0.09303882195448461
E895_262,0.17336010709504684
E258_1296,0.8654618473895582
E524_371,0.2463186077643909
E543_1022,0.6820615796519411
E581_269,0.17804551539491298
E822_1446,0.9658634538152611
E202_4,0.0006693440428380187
E610_1318,0.8801874163319946
E740_1181,0.7884872824631861
E854_944,0.6298527443105756
E80_75,0.04819277108433735
E746_301,0.1994645247657296
E811_579,0.3855421686746988
E398_1307,0.8728246318607764
E814_849,0.5662650602409639
E215_963,0.642570281124498
E56_88,0.05689424364123159
E193_1303,0.8701472556894244
E797_673,0.4484605087014726
E497_210,0.13855421686746988
E345_1106,0.7382864792503346
E545_936,0.6244979919678715
E406_996,0.6646586345381527
E651_941,0.6278447121820616
E32_664,0.4424364123159304
E167_869,0.5796519410977242
E701_946,0.6311914323962516
E230_952,0.6352074966532798
E303_376,0.249665327978581
E442_781,0.5207496653279786
E998_658,0.4384203480589023
E934_155,0.10174029451137885
E109_954,0.6365461847389559
E444_307,0.2034805890227577
E24_317,0.2101740294511379
E510_1178,0.786479250334672
E671_1105,0.7376171352074966
E435_1027,0.6854082998661312
E401_1284,0.857429718875502
E195_1194,0.7971887550200804
E505_154,0.10107095046854082
E99_956,0.6378848728246319
E358_360,0.2389558232931727
E899_733,0.4886211512717537
E427_351,0.23293172690763053
E627_1200,0.8012048192771084
E554_651,0.43373493975903615
E804_1101,0.7349397590361446
E898_880,0.5870147255689424
E217_712,0.4745649263721553
E515_1300,0.8681392235609103
E131_134,0.08768406961178045
E578_594,0.39558232931726905
E805_776,0.5174029451137885
E433_1274,0.8507362784471219
E12_133,0.08701472556894244
