	dim1	dim2	pt
E578_625	-14.019648	5.4069476	0.8951149425287356
E121_614	22.99919	5.03897	0.8793103448275862
E965_581	20.942352	6.168974	0.8318965517241379
E27_264	-10.850805	-5.3686213	0.3764367816091954
E337_197	5.137041	-10.598625	0.2801724137931034
E651_633	21.659353	4.680802	0.9066091954022988
E306_205	3.9769106	-11.052222	0.2916666666666667
E383_82	1.413057	-12.418476	0.1149425287356321
E115_611	-15.577013	4.49011	0.875
E406_374	22.456366	4.494831	0.5344827586206896
E947_50	-4.207274	-14.189461	0.0689655172413793
E219_334	-18.352232	5.088966	0.4770114942528735
E113_192	-10.299929	-5.4277205	0.2729885057471264
E56_501	19.698183	7.8673735	0.7169540229885057
E586_248	-10.760785	-4.3795247	0.3534482758620689
E23_134	1.5295168	-11.514463	0.1896551724137931
E602_75	-2.386935	-14.710879	0.1048850574712643
E8_7	-5.584789	-15.289383	0.007183908045977
E274_210	-9.936164	-6.156417	0.2988505747126437
E978_500	18.214418	7.501395	0.7155172413793104
E494_404	22.858091	4.822108	0.5775862068965517
E377_220	-10.70983	-5.038213	0.3132183908045977
E868_400	22.284538	3.7978468	0.5718390804597702
E362_73	-7.0726295	-10.63672	0.1020114942528735
E913_626	19.938084	7.291035	0.896551724137931
E342_477	-15.30698	1.2083869	0.6824712643678161
E273_606	23.136892	7.9620156	0.867816091954023
E956_494	22.757235	5.6209807	0.7068965517241379
E546_16	-4.950853	-14.775655	0.0201149425287356
E518_303	-16.732449	7.0171204	0.4324712643678161
E314_681	22.926483	7.8350883	0.975574712643678
E805_424	18.689587	4.7878532	0.6063218390804598
E620_221	-10.6086	-5.106086	0.3146551724137931
E875_38	-4.7767515	-12.940512	0.0517241379310344
E641_286	5.231847	-9.758226	0.4080459770114942
E96_525	-18.055513	4.330682	0.7514367816091954
E723_336	21.600119	5.2680297	0.4798850574712643
E98_122	-7.763764	-8.811945	0.1724137931034483
E385_295	22.260672	6.044866	0.4209770114942529
