	dim1	dim2	pt
E51_712	-13.030876	-8.533099	0.89434
E896_205	6.9409466	0.12098013	0.2566
E167_469	-5.7941365	-4.476775	0.58868
E161_607	-14.408031	-9.226938	0.76226
E195_257	7.436301	-0.89592516	0.32201
E259_633	-7.4270296	16.106462	0.79497
E464_8	23.144106	-0.39550593	0.00881
E880_216	5.228967	-0.47236234	0.27044
E922_497	-2.275649	9.522012	0.6239
E178_484	-16.313946	-10.28336	0.60755
E457_775	-4.811602	16.190819	0.97358
E224_293	3.5095944	-1.4373837	0.3673
E176_389	-5.9766583	-4.7784867	0.48805
E813_258	-1.4158409	0.24887182	0.32327
E357_469	0.48152655	16.765676	0.58868
E5_379	-5.21758	-1.0518935	0.47547
E365_234	5.000798	0.6090474	0.29308
E3_42	19.710634	-2.79052	0.05157
E727_266	8.331168	-1.9450297	0.33333
E612_386	-2.149216	6.779121	0.48428
E45_463	-6.110522	16.691414	0.58113
E68_652	-11.626682	-9.080569	0.81887
E381_633	-4.6723175	16.963507	0.79497
E374_430	-2.2181892	8.9668255	0.53962
E908_352	-1.6271977	5.0883775	0.44151
E213_498	0.081366576	16.272667	0.62516
E251_218	5.3818645	1.1482588	0.27296
E556_121	14.554232	-2.421584	0.15094
E269_218	7.7836394	-0.16158484	0.27296
E187_155	13.459348	-0.79644567	0.19371
E660_349	-0.9990506	4.373709	0.43774
E152_735	-2.1569006	16.844038	0.92327
E151_75	20.124552	-3.2785969	0.09308
E47_349	-1.5492483	8.0160885	0.43774
E283_501	-2.9239302	15.4438	0.62893
E501_547	-13.112289	-13.099404	0.68679
E619_252	7.614393	-0.30310482	0.31572
E614_296	-2.331566	0.74505854	0.37107
E329_310	-2.754504	-0.8862012	0.38868
E448_92	18.772558	-2.2430456	0.11447
E216_424	-1.6528995	5.751957	0.53208
E191_236	4.050572	0.23593965	0.2956
E538_342	-0.9503102	3.6185327	0.42893
E405_244	4.7780385	0.08143868	0.30566
E848_328	-4.305655	-2.1737943	0.41132
E27_169	12.030756	-1.7237333	0.21132
E939_731	-14.24943	-12.437156	0.91824
E387_203	12.198969	-1.5469679	0.25409
E855_665	-6.836658	16.096157	0.83522
E122_553	-15.365001	-9.977473	0.69434
E246_679	-15.241404	-8.856724	0.85283
E988_313	3.8295429	1.1692102	0.39245
E30_655	-11.514034	-9.7582445	0.82264
E704_250	3.30822	1.2238226	0.31321
E347_479	-5.428952	15.907945	0.60126
E297_444	-12.813021	-9.409904	0.55723
E662_1	23.628603	0.35261732	0.0
E699_18	21.384682	-1.6746452	0.02138
E632_786	-2.724528	16.561104	0.98742
E108_579	-11.213789	-9.381115	0.72704
E36_532	-11.793403	-9.476319	0.66792
E82_43	19.860973	-2.019159	0.05283
E835_287	-1.1676556	4.056969	0.35975
E335_15	22.33896	-0.6636548	0.01761
E606_655	-14.339932	-10.850737	0.82264
E245_737	-11.912979	-8.097728	0.92579
E541_793	-15.513217	-9.943196	0.99623
E400_388	-1.5885332	6.0485506	0.48679
E25_476	-16.52664	-11.164363	0.59748
E770_186	9.4934435	-1.3863404	0.2327
E279_660	-16.73915	-9.12892	0.82893
E592_44	20.056875	-2.4602184	0.05409
E186_199	4.528993	1.1874033	0.24906
E376_590	-12.493291	-10.221117	0.74088
E19_157	13.343405	-1.0602819	0.19623
E628_329	-1.1687994	3.5498643	0.41258
E146_104	17.884098	-3.2204735	0.12956
E322_692	-16.620085	-10.566505	0.86918
E941_439	-1.8236463	8.67887	0.55094
E711_722	-14.7667885	-8.602285	0.90692
E502_737	-5.444178	16.582685	0.92579
E590_339	-0.5896483	2.044254	0.42516
E895_143	11.942805	-1.3029193	0.17862
E521_698	-0.48555505	15.975851	0.87673
E158_565	-15.444874	-8.99065	0.70943
E117_184	3.9023259	0.19377221	0.23019
E647_396	-5.850865	-4.580252	0.49686
E13_446	-5.736377	-3.2595036	0.55975
E327_549	-1.4499598	16.489878	0.68931
E856_149	11.915768	-0.6374566	0.18616
E475_726	-15.592047	-10.012922	0.91195
E845_454	-4.7139864	14.799737	0.56981
E506_161	12.189528	-2.5885873	0.20126
E731_703	-3.450557	16.84004	0.88302
E565_14	22.281944	-0.8991852	0.01635
E285_455	-16.052885	-8.72313	0.57107
E480_154	11.201877	-2.5843432	0.19245
E304_66	20.425032	-3.268365	0.08176
E829_521	-3.296676	16.704634	0.65409
E145_566	-13.513019	-10.25556	0.71069
E561_340	-1.8938428	7.2849855	0.42642
E88_390	-3.5230532	-1.8163441	0.48931
E978_478	-1.4171618	14.774746	0.6
E765_194	12.839764	-2.7325718	0.24277
E197_162	13.160015	-0.8974694	0.20252
E139_643	-5.733641	16.994658	0.80755
E643_83	20.081999	-4.020225	0.10314
E42_84	15.246779	-1.7848268	0.1044
E728_553	-11.099947	-12.87152	0.69434
E438_331	-7.0694375	-3.4593804	0.41509
E936_676	-10.084207	-11.049466	0.84906
E445_285	-2.0119572	0.30677354	0.35723
E701_64	17.915224	-2.5848632	0.07925
E870_644	-3.6465328	16.89027	0.80881
E996_222	8.414361	-0.56683785	0.27799
E516_669	-11.925507	-8.638731	0.84025
E666_134	13.310949	-1.0282576	0.1673
E507_299	-5.711432	-3.7675061	0.37484
E77_436	-5.2883325	-3.7220082	0.54717
E683_548	-4.1667023	15.355504	0.68805
E602_542	-10.718311	-11.049525	0.6805
E61_403	-0.73367965	5.282321	0.50566
E345_414	-1.9853162	8.945877	0.5195
E685_513	-5.693186	17.153278	0.64403
E721_631	-15.600706	-8.803861	0.79245
E403_15	22.193771	-1.5008397	0.01761
E684_262	4.346819	-0.3262293	0.3283
E663_574	-2.7371	16.161255	0.72075
E404_750	-1.653601	16.576248	0.94214
E508_417	-1.6248618	5.604624	0.52327
E937_490	-0.17504402	14.829561	0.61509
E790_625	-16.19177	-9.480264	0.78491
E253_160	14.132472	-1.5290717	0.2
E826_754	-1.4338597	16.355598	0.94717
E598_23	22.199448	-2.8724625	0.02767
E413_428	-14.441441	-10.171952	0.53711
E773_503	-3.3726926	16.654457	0.63145
E923_579	-14.030904	-9.629706	0.72704
E548_563	-13.633591	-11.271427	0.70692
E164_127	13.261496	-2.4544191	0.15849
E378_610	-5.8920755	16.352304	0.76604
E707_473	-2.4878032	10.151432	0.59371
E971_748	-15.131691	-7.9303775	0.93962
E858_694	-15.293003	-12.291537	0.8717
E204_285	-0.78835547	4.9978585	0.35723
E703_398	-2.1261754	8.25827	0.49937
E156_257	2.9668522	-1.0621067	0.32201
E693_559	-3.516947	16.67554	0.70189
E740_594	-1.845096	17.713116	0.74591
E814_129	17.595053	-3.7654388	0.16101
E319_31	18.790474	-2.9331083	0.03774
E244_526	-1.3551283	16.24834	0.66038
E847_358	-2.3121405	6.634601	0.44906
E476_154	13.639523	-1.3644166	0.19245
E116_764	-12.635114	-13.078737	0.95975
E764_448	-4.6162443	16.638334	0.56226
E694_135	10.414354	-1.9168612	0.16855
E373_756	-2.797078	16.542248	0.94969
E585_640	-0.9002888	16.22506	0.80377
E412_759	-10.488351	-12.067374	0.95346
E720_132	13.013987	-0.84791833	0.16478
E455_777	-5.2315154	15.796885	0.9761
E715_259	6.9046283	-1.3266716	0.32453
E466_220	6.75066	-0.38968158	0.27547
E904_703	-5.8790746	16.353474	0.88302
E294_136	8.793402	-0.93402433	0.16981
E900_589	-5.8372808	16.531282	0.73962
E594_601	-0.30394545	16.924768	0.75472
E126_461	-6.572847	15.217646	0.57862
E945_526	-11.8563595	-9.920257	0.66038
E383_283	-3.901561	-1.8484607	0.35472
E306_167	12.009673	-1.1992487	0.20881
E360_13	22.300526	-1.4525374	0.01509
E321_522	-13.2584915	-10.510137	0.65535
E451_123	17.969593	-1.6003243	0.15346
E532_505	-11.673155	-10.77794	0.63396
E653_616	-0.8460836	16.355873	0.77358
E341_127	11.370834	-1.1485704	0.15849
E263_245	4.8110247	0.5003267	0.30692
E382_93	19.50764	-0.68157375	0.11572
E656_474	-6.2444844	-4.4561086	0.59497
E1_21	20.574545	-2.1824841	0.02516
E114_385	-0.9903272	3.2259328	0.48302
E53_313	-0.3660191	4.0238333	0.39245
E230_184	12.361568	-2.7229722	0.23019
E16_517	-7.648449	16.367058	0.64906
E56_299	4.372114	-0.39100245	0.37484
E241_220	4.3789077	-0.03231414	0.27547
E841_640	23.25736	-1.9511077	0.80377
E788_241	5.189754	0.49528372	0.30189
E397_271	4.289989	1.0607135	0.33962
E287_24	21.77162	-2.701987	0.02893
E326_303	-1.3112018	4.8542705	0.37987
E303_508	-6.0575657	-3.554011	0.63774
E648_100	18.440992	-1.7515364	0.12453
E672_169	10.864581	-1.3766652	0.21132
E947_766	-12.065948	-8.854435	0.96226
E986_535	-6.135414	16.42641	0.6717
E754_57	21.433329	-1.9104999	0.07044
E211_184	11.514527	-1.5489442	0.23019
E433_185	4.500467	-0.54680455	0.23145
E980_291	-0.49407783	4.442695	0.36478
E264_306	-6.0251093	-3.984118	0.38365
E948_330	-1.972883	7.5052853	0.41384
E919_703	-11.81251	-9.671534	0.88302
E603_171	11.730992	-0.86049306	0.21384
E689_265	0.04287119	3.425864	0.33208
E55_678	-6.231538	16.074211	0.85157
E640_366	-2.015234	8.37519	0.45912
E496_741	-1.3494565	16.456795	0.93082
E557_6	23.062462	-0.20730607	0.00629
E905_278	-3.6599526	-1.9850528	0.34843
E288_414	-10.562684	-10.364111	0.5195
E644_435	-0.59281087	13.881439	0.54591
E132_52	19.227118	-2.5339005	0.06415
E243_192	4.2555127	-0.6834331	0.24025
E212_718	-4.4194174	16.82573	0.90189
E375_743	-14.713503	-10.147143	0.93333
E4_143	11.956086	-2.325319	0.17862
E833_669	-14.400884	-13.148983	0.84025
E389_793	-13.266536	-11.008905	0.99623
E836_30	23.200195	-1.2278835	0.03648
E624_302	-3.306586	-1.4816432	0.37862
E651_470	-2.7440195	9.150344	0.58994
E473_587	-13.704802	-8.235127	0.73711
E611_244	5.4450054	0.05207747	0.30566
E820_327	-2.518154	1.3327508	0.41006
E965_100	17.746908	-3.5092561	0.12453
E578_1	23.648575	0.378918	0.0
E809_5	23.457544	0.109756395	0.00503
E865_555	-1.7874818	17.162241	0.69686
E11_498	-2.570987	8.890929	0.62516
E431_80	19.602026	-3.3307154	0.09937
E536_448	-7.1821704	-4.6721573	0.56226
E218_533	-12.648409	-10.317282	0.66918
E863_764	0.6736605	16.256172	0.95975
E111_310	-5.2113795	-3.1238596	0.38868
E785_413	-1.5561814	5.7506886	0.51824
E629_151	13.137407	-1.7237468	0.18868
E163_141	13.207106	-0.28359348	0.1761
E998_83	20.552938	-1.3867941	0.10314
E981_715	-13.420453	-12.006056	0.89811
E434_796	-11.512463	-9.960401	1.0
E410_749	-15.710213	-9.377854	0.94088
E884_75	20.269613	-1.4933715	0.09308
E440_323	3.9485183	-1.4037112	0.40503
E970_113	15.718167	-2.0459876	0.14088
E34_299	-1.2776203	2.475783	0.37484
E688_227	5.1281114	0.017483523	0.28428
E414_637	-14.883025	-12.83422	0.8
E804_696	-1.1328033	16.771778	0.87421
E250_7	22.971556	-0.46379215	0.00755
E979_175	11.59052	-2.7491074	0.21887
E678_33	22.545473	-2.916962	0.04025
E182_322	-2.500099	8.302317	0.40377
E953_429	-1.0530484	4.861168	0.53836
E772_726	-2.479134	16.961878	0.91195
E174_535	-13.046478	-14.246633	0.6717
E96_304	-0.5079394	4.017574	0.38113
E391_37	19.936676	-2.7238128	0.04528
E738_683	-13.298619	-10.513601	0.85786
E864_719	-14.467487	-12.245366	0.90314
E372_586	-2.8172565	16.870302	0.73585
E925_772	0.39694726	16.54365	0.96981
E993_743	-14.991074	-9.769169	0.93333
E881_334	-2.862874	-0.34975904	0.41887
E276_237	3.8624454	0.24460654	0.29686
E60_222	3.959761	0.5076379	0.27799
E313_163	20.740942	-0.80113965	0.20377
E299_13	23.02669	-1.0076358	0.01509
E488_515	-11.739303	-9.580667	0.64654
E574_264	4.233995	0.8471304	0.33082
E560_302	-0.8066285	4.570391	0.37862
E828_186	13.665784	-1.4690526	0.2327
E798_425	-16.579985	-10.879044	0.53333
E860_366	-2.7632134	-1.1292018	0.45912
E97_480	-4.641393	17.13534	0.60252
E741_129	14.810633	-1.2859522	0.16101
E620_335	-2.900869	-1.1980991	0.42013
E581_247	1.4678594	1.7127352	0.30943
E748_610	-4.556012	17.216806	0.76604
E28_64	19.335085	-2.8913016	0.07925
E7_624	-12.723926	-7.340264	0.78365
E483_85	18.922113	-2.8672173	0.10566
E317_792	-14.382728	-9.656421	0.99497
E562_356	-5.45396	-4.228126	0.44654
E217_472	0.08922608	17.553652	0.59245
E808_564	-16.196138	-12.282979	0.70818
E583_398	-0.54483163	2.7946212	0.49937
E478_381	-5.4527693	-3.714967	0.47799
E744_716	-10.696193	-11.184901	0.89937
E437_65	22.491436	-2.1874406	0.0805
E779_700	0.09270855	16.339865	0.87925
E160_652	-15.4275875	-11.791955	0.81887
E712_233	12.556563	-0.019182984	0.29182
E401_564	-1.9534776	17.906452	0.70818
E353_436	-2.2958455	9.101402	0.54717
E268_760	-15.395961	-11.957348	0.95472
E29_136	10.514937	-1.8538678	0.16981
E676_610	-13.172999	-9.557516	0.76604
E39_385	-4.8256235	-2.1155152	0.48302
E634_254	3.9827268	-0.7920799	0.31824
E989_408	-5.8045707	-4.005488	0.51195
E310_621	-15.301604	-8.089779	0.77987
E262_233	4.0249586	-1.011589	0.29182
E778_100	18.119488	-3.1324875	0.12453
E531_436	-4.5286703	-2.6135933	0.54717
E509_176	10.3019085	-1.9341961	0.22013
E586_36	19.306198	-2.3550391	0.04403
E879_40	19.220629	-3.3359828	0.04906
E20_330	-1.0408696	4.561036	0.41384
E270_245	4.6558886	1.0233197	0.30692
E465_533	-1.8824941	16.804338	0.66918
E71_267	-2.2746146	1.2284069	0.33459
E180_552	-6.797073	16.049541	0.69308
E318_268	3.2578785	0.5374554	0.33585
E73_346	-6.389488	-4.369163	0.43396
E138_53	19.577993	-3.0603945	0.06541
E271_306	5.7080536	-0.6929826	0.38365
E200_781	-14.006003	-12.1265	0.98113
E272_748	-13.022092	-12.697019	0.93962
E127_200	12.214466	-1.2344598	0.25031
E646_160	15.891424	-2.7708988	0.2
E450_754	-15.910553	-12.140938	0.94717
E985_726	-16.149136	-10.22113	0.91195
E150_546	-14.479435	-7.614415	0.68553
E320_20	21.966688	-0.777595	0.0239
E901_756	23.380415	-1.9192818	0.94969
E349_73	18.949749	-2.131259	0.09057
E577_197	5.0422897	0.38124192	0.24654
E630_650	-13.934027	-7.5485964	0.81635
E615_584	-4.3654885	16.748558	0.73333
E193_142	12.976971	-2.0820298	0.17736
E380_418	-2.15722	8.695159	0.52453
E768_329	-2.8458385	-0.9637345	0.41258
E254_410	-1.5981116	5.353906	0.51447
E406_396	-6.5148277	17.009745	0.49686
E185_393	-3.992504	-1.57039	0.49308
E974_760	-14.661801	-8.61432	0.95472
E467_495	-0.36754408	17.096056	0.62138
E591_715	-13.059117	-10.585591	0.89811
E817_541	-3.6287494	15.283907	0.67925
E447_396	-5.8861995	-4.0235195	0.49686
E915_496	-5.3679895	16.722502	0.62264
E432_209	11.424782	-0.43661627	0.26164
E691_634	-13.1141205	-13.117746	0.79623
E65_585	-15.042274	-12.724851	0.73459
E871_446	-11.679666	-11.138666	0.55975
E396_401	-3.464588	-2.1762598	0.50314
E91_497	-12.200187	-10.386793	0.6239
E6_161	13.942779	-2.1325288	0.20126
E520_788	-13.46966	-7.4775796	0.98994
E697_585	-11.545715	-11.432159	0.73459
E890_258	3.525045	0.36792448	0.32327
E460_740	-14.056746	-11.4563055	0.92956
E275_553	-12.992581	-12.283371	0.69434
E737_757	-14.5624895	-10.39131	0.95094
E424_563	-1.097844	16.800076	0.70692
E932_579	-15.810302	-8.562245	0.72704
E568_528	-0.0048605106	16.19371	0.66289
E316_223	2.0005112	-1.3592448	0.27925
E811_629	-6.855946	16.542454	0.78994
E105_108	12.947769	-0.8190944	0.13459
E470_165	12.750018	-0.7358074	0.20629
E722_215	12.551756	-2.3506272	0.26918
E50_687	-14.705043	-13.158473	0.86289
E535_544	-13.58328	-9.061275	0.68302
E482_366	-1.0601966	-0.5705446	0.45912
E610_406	-5.3724146	-4.751147	0.50943
E332_40	20.088055	-2.510371	0.04906
E639_181	12.708328	-0.845543	0.22642
E843_449	-5.996806	-4.001328	0.56352
E208_230	8.007048	-1.2877252	0.28805
E810_155	11.982949	-2.764995	0.19371
E240_393	-2.4269671	8.724791	0.49308
E209_364	-1.3872626	-1.3380234	0.4566
E356_503	-0.99977446	14.573544	0.63145
E113_68	21.769093	-1.1946498	0.08428
E67_449	-1.0510669	15.095353	0.56352
E499_14	22.316124	-1.2008692	0.01635
E840_627	-6.3041406	16.64876	0.78742
E994_219	4.3472624	0.032308433	0.27421
E102_204	9.729282	-1.0336765	0.25535
E228_316	-1.1965313	0.58403987	0.39623
E544_184	11.206281	-3.155119	0.23019
E558_273	6.494645	0.019555472	0.34214
E85_475	-12.851908	-9.875717	0.59623
E786_499	-12.96403	-8.250475	0.62642
E830_6	23.244907	-0.16935988	0.00629
E72_781	-13.7247095	-9.830421	0.98113
E789_749	-4.8742566	16.18005	0.94088
E231_548	-14.885825	-11.966798	0.68805
E976_686	-6.6863546	16.584648	0.86164
E422_419	1.9613557	2.5829396	0.52579
E175_564	-1.0228153	16.631744	0.70818
E266_241	6.4263806	-1.1248102	0.30189
E390_162	12.830533	-1.2798852	0.20252
E746_91	15.163328	-2.2303677	0.11321
E23_238	3.5476158	-0.082297556	0.29811
E686_539	-14.025569	-10.089981	0.67673
E931_221	10.836751	-1.209635	0.27673
E421_566	-12.158361	-13.388353	0.71069
E669_473	-14.028632	-11.594363	0.59371
E951_52	21.062489	-1.6739699	0.06415
E258_112	18.599155	-2.2846746	0.13962
E361_372	-6.2863917	-3.9819007	0.46667
E774_214	6.0979047	0.6052656	0.26792
E657_656	-7.1296697	15.715532	0.8239
E136_766	-12.889728	-11.335747	0.96226
E79_31	19.061438	-4.006833	0.03774
E444_144	9.711703	-1.9783256	0.17987
E338_578	-12.922815	-10.569879	0.72579
E32_136	11.2969	-2.3624654	0.16981
E179_646	-12.08287	-12.306889	0.81132
E940_110	20.069172	-2.2016375	0.13711
E49_365	-1.2016805	4.055051	0.45786
E709_654	-16.284895	-9.170188	0.82138
E987_414	-6.2323213	-3.606841	0.5195
E274_486	0.43008375	2.4108953	0.61006
E194_759	-3.9549398	16.516264	0.95346
E570_286	-1.3501383	3.5026014	0.35849
E827_390	-2.1756454	8.3472395	0.48931
E196_242	11.50581	-1.318189	0.30314
E982_123	12.813253	-1.2772367	0.15346
E95_114	12.161068	-1.7772137	0.14214
E76_227	12.902779	-2.7632158	0.28428
E601_770	-11.802653	-12.537296	0.9673
E280_525	-2.3178377	16.3657	0.65912
E605_289	-3.8418696	-1.748009	0.36226
E700_48	22.032099	-1.9849046	0.05912
E732_365	-1.313357	8.590758	0.45786
E340_396	-3.5007362	-0.9932165	0.49686
E446_398	-2.0547173	8.48485	0.49937
E386_167	10.37938	-2.280376	0.20881
E589_787	-2.1214466	16.498936	0.98868
E393_245	3.5061798	0.56222373	0.30692
E608_758	-5.967618	16.196375	0.9522
E609_493	-2.7719734	12.231347	0.61887
E958_452	-9.347625	-9.8664055	0.5673
E48_605	-16.747875	-10.391891	0.75975
E898_286	0.31366685	2.8942962	0.35849
E141_367	-2.5669255	7.6774263	0.46038
E641_13	22.624798	-1.2753435	0.01509
E892_648	-1.6559128	16.120008	0.81384
E418_772	-13.902104	-9.68751	0.96981
E505_81	20.44352	-2.1404011	0.10063
E408_420	-11.670952	-8.667825	0.52704
E497_33	20.77095	-2.2055378	0.04025
E503_227	6.092161	-0.66403115	0.28428
E584_775	-10.913847	-12.018583	0.97358
E333_764	0.28928238	16.583767	0.95975
E696_647	-3.5317388	16.480066	0.81258
E385_409	-2.5440907	8.368763	0.51321
E273_437	-3.5743542	12.250634	0.54843
E242_402	-3.1165886	6.6683273	0.5044
E331_769	-14.401499	-12.288895	0.96604
E234_747	-15.614073	-11.349409	0.93836
E75_734	-6.134773	16.621124	0.92201
E819_653	-13.116123	-9.287154	0.82013
E621_60	22.04981	-2.1447198	0.07421
E337_140	14.171408	-2.5394409	0.17484
E392_573	-12.838189	-10.853551	0.7195
E650_2	23.425673	0.10864139	0.00126
E377_50	21.160831	-2.640728	0.06164
E580_11	22.808441	-0.3804732	0.01258
E752_269	-2.5680695	-0.81974125	0.33711
E295_609	-14.6713705	-11.611061	0.76478
E35_212	5.46785	0.806082	0.26541
E781_26	18.31154	-2.4385676	0.03145
E887_539	-15.78307	-11.490674	0.67673
E555_389	-6.172055	-3.4150558	0.48805
E442_85	12.313568	-2.2383418	0.10566
E795_754	-12.562131	-10.730911	0.94717
E825_348	-0.89744365	4.5929346	0.43648
E889_678	1.0660331	16.318201	0.85157
E134_570	-4.2142425	16.434677	0.71572
E652_2	23.569231	0.27842852	0.00126
E838_150	12.161921	-1.3978515	0.18742
E930_285	-2.6592853	-1.4037577	0.35723
E677_731	-12.1379	-9.706044	0.91824
E490_781	-1.4584621	17.109962	0.98113
E528_461	-1.054351	15.423058	0.57862
E823_178	11.212271	-0.81876045	0.22264
E87_238	4.087801	-0.22294886	0.29811
E314_587	0.588484	16.926495	0.73711
E713_438	-2.3292878	7.6746435	0.54969
E415_82	20.685549	-1.4004502	0.10189
E98_147	14.100158	-1.5594537	0.18365
E921_155	11.169817	-2.4633913	0.19371
E118_535	-1.8186543	16.680775	0.6717
E597_221	5.324966	-0.6193207	0.27673
E956_176	6.360208	0.13062729	0.22013
E959_115	21.042233	-2.8692284	0.1434
E41_716	-2.4812188	17.384935	0.89937
E872_184	8.667651	-0.6929657	0.23019
E800_65	20.12357	-2.7373586	0.0805
E398_10	23.146233	-0.66374665	0.01132
E595_254	9.35675	-2.106242	0.31824
E791_632	-12.135905	-13.009467	0.79371
E920_557	-13.817012	-10.889396	0.69937
E750_537	-14.62255	-10.889648	0.67421
E416_86	16.733803	-1.9304903	0.10692
E198_248	3.7046301	0.84177697	0.31069
E190_656	-13.258548	-13.717746	0.8239
E165_110	15.396056	-2.3265908	0.13711
E706_165	10.422837	-1.6204624	0.20629
E485_40	18.061953	-3.3078368	0.04906
E888_509	-14.458329	-11.686168	0.63899
E659_629	-7.5816245	16.370825	0.78994
E207_756	-0.5382776	17.416826	0.94969
E718_557	-11.79049	-9.429476	0.69937
E543_428	-11.244531	-10.878769	0.53711
E159_465	-15.687839	-10.917099	0.58365
E12_258	-0.47141352	3.8661268	0.32327
E949_386	-1.5365242	5.35307	0.48428
E219_191	9.556427	-1.1852742	0.23899
E458_436	-1.1092831	0.6432248	0.54717
E658_563	-13.82577	-7.7563586	0.70692
E859_46	19.671381	-1.5581455	0.0566
E776_167	11.50716	-2.0774035	0.20881
E579_146	14.640802	-2.4725938	0.18239
E645_601	-3.8166728	16.601402	0.75472
E57_304	-2.819173	-0.36213315	0.38113
E627_131	19.272968	-3.2050471	0.16352
E267_44	19.061787	-2.0387108	0.05409
E518_433	-16.943655	-9.43156	0.5434
E370_170	12.250051	-2.316461	0.21258
E491_412	-6.362561	-3.3469567	0.51698
E93_530	-11.118944	-10.145834	0.66541
E131_722	-11.440124	-13.381915	0.90692
E371_647	-0.29813486	16.423422	0.81258
