	dim1	dim2	pt
E99_280	6.9101496	-1.8779829	0.35094
E705_55	20.040716	-5.37531	0.06792
E165_305	-0.34716442	-5.481748	0.38239
E459_477	-6.578335	-2.5230658	0.59874
E951_609	-10.435831	5.7368164	0.76478
E186_614	-12.558353	3.0171976	0.77107
E668_308	4.3865056	2.014929	0.38616
E899_747	-18.899715	6.31219	0.93836
E122_74	21.228655	-4.313757	0.09182
E986_688	-14.77611	5.4090357	0.86415
E322_98	14.17253	-4.447098	0.12201
E573_630	-16.10174	6.6716924	0.79119
E969_453	0.7351977	4.380267	0.56855
E408_587	-7.4384074	-2.0562136	0.73711
E945_481	1.5662638	3.9365578	0.60377
E516_238	3.545749	-0.05948873	0.29811
E154_449	3.6433997	3.2265756	0.56352
E60_180	13.031582	-3.2001243	0.22516
E912_232	11.226061	-4.1201363	0.29057
E762_552	-14.974146	3.4129045	0.69308
E724_508	-3.784295	4.4326625	0.63774
E585_746	-22.553244	8.025838	0.93711
E163_210	6.884302	-1.9146584	0.26289
E33_316	2.5869868	2.5497692	0.39623
E807_51	21.513855	-6.1823254	0.06289
E935_439	-2.4314604	-5.5186305	0.55094
E782_341	-1.4348762	4.183423	0.42767
E21_72	19.58813	-5.596048	0.08931
E101_74	21.339443	-5.2024684	0.09182
E26_431	-6.9944153	-1.8995676	0.54088
E337_679	-17.476057	6.947252	0.85283
E445_546	-3.9415233	4.1805143	0.68553
E826_566	-8.829084	2.2004826	0.71069
E806_150	12.797651	-4.7170196	0.18742
E236_406	-4.7850432	-4.1992183	0.50943
E265_794	-23.584244	8.620422	0.99748
E656_770	-22.990679	6.4722667	0.9673
E529_517	-6.551719	-2.7080822	0.64906
E576_692	-11.420156	4.169796	0.86918
E504_307	6.0545726	-3.7480304	0.38491
E616_17	24.434635	-4.0442424	0.02013
E711_772	-20.369484	6.4557457	0.96981
E917_16	24.330736	-4.527878	0.01887
E345_98	18.356707	-5.032293	0.12201
E744_648	-24.250763	7.1993794	0.81384
E502_506	-11.917897	3.4248726	0.63522
E437_778	-22.151106	8.653803	0.97736
E914_583	-7.581242	4.9284916	0.73208
E831_142	13.772987	-4.5146737	0.17736
E158_280	5.7929616	-2.5424166	0.35094
E560_775	-23.413612	7.5548983	0.97358
E607_305	0.16444679	-4.7333913	0.38239
E892_370	1.9978163	-3.6830688	0.46415
E237_659	-11.08397	2.5024335	0.82767
E678_722	-23.002785	6.6194487	0.90692
E300_183	13.378004	-5.6399193	0.22893
E579_786	-24.033909	7.173829	0.98742
E898_329	0.48295474	3.9369376	0.41258
E140_274	5.1050963	0.096860796	0.3434
E922_299	2.7452168	2.8012445	0.37484
E138_598	-10.163016	4.297458	0.75094
E567_313	1.2110951	-4.556236	0.39245
E596_316	3.604488	2.366763	0.39623
E468_670	7.701933	-4.9875984	0.84151
E292_648	-10.258844	3.4983313	0.81384
E251_50	22.982431	-5.7948394	0.06164
E955_307	5.498605	-1.6990023	0.38491
E674_39	21.137897	-4.622626	0.0478
E219_29	24.036217	-4.5221395	0.03522
