,PseudoTime
E379_371,0.24716098864395458
E992_1322,0.8824315297261189
E416_1259,0.8403473613894455
E559_218,0.1449565798263193
E434_1179,0.7869071476285905
E261_228,0.1516366065464262
E324_708,0.47227788911155644
E271_58,0.03807615230460922
E447_1244,0.8303273213092852
E619_761,0.5076820307281229
E228_1430,0.9545758183032732
E712_1414,0.9438877755511023
E332_177,0.11756847027388109
E513_1108,0.7394789579158316
E599_452,0.3012692050768203
E345_1381,0.9218436873747495
E113_668,0.4455577822311289
E922_729,0.4863059452237809
E162_492,0.32798931195724784
E656_83,0.05477621910487642
E18_1394,0.9305277221108884
E502_399,0.26586506346025385
E221_627,0.4181696726786907
E982_193,0.1282565130260521
E303_864,0.5764863059452238
E344_843,0.5624582498329993
E161_813,0.5424181696726786
E46_473,0.3152972611890448
E191_247,0.16432865731462926
E635_1440,0.9612558450233801
E534_1096,0.7314629258517034
E6_501,0.33400133600534404
E431_735,0.49031396125584503
E690_609,0.4061456245824983
E903_716,0.47762191048764197
E713_245,0.1629926519706079
E255_1189,0.7935871743486974
E47_299,0.19906479625918505
E368_428,0.2852371409485638
E718_1292,0.8623914495657983
E66_830,0.5537742150968604
E769_1144,0.7635270541082164
E702_726,0.48430193720774883
E780_960,0.6406145624582499
E146_459,0.3059452237808951
E617_579,0.3861055444221777
E988_147,0.09752839011356046
E691_717,0.47828991315965264
E192_366,0.24382097528390115
E641_481,0.32064128256513025
E87_1004,0.6700066800267201
E267_192,0.12758851035404142
E156_100,0.06613226452905811
E82_402,0.2678690714762859
E824_483,0.32197728790915164
E802_902,0.6018704074816299
E366_1264,0.843687374749499
E154_817,0.5450901803607214
E987_775,0.5170340681362725
E367_1098,0.7327989311957248
E390_951,0.6346025384101537
E975_709,0.4729458917835671
E598_95,0.06279225116900468
E444_461,0.3072812291249165
E179_1382,0.9225116900467601
E655_1194,0.7969271877087508
E951_1017,0.678690714762859
E365_915,0.6105544422177689
E629_779,0.5197060788243153
E923_737,0.4916499665998664
E710_198,0.13159652638610556
E89_338,0.22511690046760188
E730_55,0.036072144288577156
E118_401,0.26720106880427524
E842_1333,0.8897795591182365
E570_1125,0.7508350033400134
E404_967,0.6452905811623246
E967_1120,0.7474949899799599
E50_1312,0.875751503006012
E186_285,0.18971275885103542
E859_245,0.1629926519706079
E449_421,0.280561122244489
E336_1123,0.749498997995992
E686_1332,0.8891115564462257
E731_1325,0.884435537742151
E383_122,0.08082832331329326
E977_309,0.20574482297929192
E105_237,0.1576486305945224
E901_1043,0.6960587842351369
E980_635,0.42351369405477624
E914_496,0.3306613226452906
E546_623,0.41549766199064797
E652_1425,0.9512358049432198
E306_1012,0.6753507014028056
E589_770,0.5136940547762191
E360_439,0.2925851703406814
E30_17,0.01068804275217101
E709_501,0.33400133600534404
E558_202,0.1342685370741483
E280_1098,0.7327989311957248
E260_1099,0.7334669338677354
E762_826,0.5511022044088176
E524_1406,0.9385437541750167
E714_1392,0.9291917167668671
E986_475,0.3166332665330661
E229_381,0.25384101536406145
E408_200,0.13293253173012692
E295_1438,0.9599198396793587
E181_446,0.2972611890447562
E468_536,0.3573814295257181
E747_441,0.2939211756847027
E371_756,0.5043420173680695
E279_1282,0.8557114228456913
E881_1214,0.8102872411489646
E548_1263,0.8430193720774883
E123_1214,0.8102872411489646
E616_1325,0.884435537742151
E354_1005,0.6706746826987308
E52_1269,0.8470273881095525
E964_545,0.3633934535738143
E466_775,0.5170340681362725
E581_304,0.20240480961923848
E209_138,0.09151636606546426
E521_1101,0.7348029392117569
E331_1340,0.8944555778223113
E754_1040,0.6940547762191048
E537_869,0.5798263193052772
E653_764,0.509686038744155
E783_311,0.2070808283233133
E160_1114,0.7434869739478958
E550_557,0.37140948563794257
E102_459,0.3059452237808951
E528_160,0.1062124248496994
E522_266,0.17702070808283232
E587_433,0.28857715430861725
E83_331,0.22044088176352705
E937_560,0.37341349365397464
E222_1273,0.8496993987975952
E835_765,0.5103540414161657
E742_1204,0.8036072144288577
E791_297,0.19772879091516365
E74_354,0.23580494321977288
E567_376,0.250501002004008
E481_407,0.2712090848363393
E202_740,0.49365397461589844
E110_202,0.1342685370741483
E811_1398,0.9331997327989312
E999_737,0.4916499665998664
E705_181,0.12024048096192384
E519_1382,0.9225116900467601
E424_394,0.2625250501002004
E302_32,0.020708082832331328
E834_144,0.09552438209752839
E692_1040,0.6940547762191048
E233_994,0.6633266533066132
E348_1130,0.7541750167000668
E314_950,0.633934535738143
E77_1079,0.7201068804275217
E427_926,0.6179024716098864
E624_944,0.6299265197060788
E851_180,0.11957247828991316
E593_1235,0.824315297261189
E958_168,0.11155644622578491
E961_48,0.03139612558450234
E479_716,0.47762191048764197
E207_409,0.2725450901803607
E676_1025,0.6840347361389446
E816_65,0.04275217100868404
E4_665,0.44355377421509684
E646_1150,0.7675350701402806
E597_1061,0.7080828323313293
E604_1318,0.8797595190380761
