	dim1	dim2	pt
E186_382	-14.474838	1.6085981	0.5466284074605452
E700_205	5.439023	-7.8470507	0.2926829268292683
E401_165	5.3773	-10.535285	0.2352941176470588
E971_591	10.404432	14.757525	0.8464849354375896
E704_246	4.8678713	2.5793307	0.351506456241033
E852_101	5.7579603	-9.64598	0.1434720229555236
E757_401	5.3196845	5.9436584	0.5738880918220947
E820_118	1.1270603	-11.237964	0.1678622668579627
E727_170	5.3515406	-8.95149	0.242467718794835
E506_478	-16.647245	3.1327085	0.6843615494978479
E513_653	11.696566	17.252668	0.9354375896700144
E217_661	-18.593124	2.0642188	0.9469153515064562
E483_21	5.7990885	-14.602491	0.0286944045911047
E970_604	9.052623	10.585874	0.8651362984218077
E975_451	-14.526907	1.4129235	0.6456241032998565
E994_587	9.699486	16.293106	0.8407460545193687
E499_320	-17.391603	-2.2737358	0.4576757532281205
E258_646	-16.659307	2.1056368	0.9253945480631276
E586_419	-16.208738	0.846412	0.599713055954089
E510_623	9.42485	17.002905	0.8923959827833573
E334_278	5.175783	2.0728104	0.3974175035868005
E979_207	-1.760835	-9.494379	0.2955523672883787
E527_7	7.027177	-16.76008	0.0086083213773314
E910_104	1.8055621	-12.425706	0.1477761836441893
E634_53	4.9648604	-15.323511	0.0746054519368723
E256_683	11.214543	16.717009	0.9784791965566716
E363_564	8.654746	9.731615	0.8077474892395983
E13_446	-13.945778	0.26584923	0.6384505021520803
E497_84	6.5605493	-11.866686	0.1190817790530846
E623_390	-14.743967	-0.09387279	0.5581061692969871
E347_65	4.7642794	-16.060434	0.0918220946915351
E855_298	5.3305626	-5.102838	0.4261119081779053
E154_16	5.9756703	-15.529034	0.0215208034433285
E650_578	9.927924	16.224628	0.8278335724533716
E371_541	-15.073305	0.13958663	0.7747489239598279
E868_551	9.503124	15.47014	0.7890961262553802
E52_32	4.943063	-15.788735	0.0444763271162123
E720_329	5.159149	1.0583695	0.4705882352941176
E412_396	4.387041	2.4296196	0.5667144906743186
E247_440	-15.447055	2.3115776	0.629842180774749
E493_515	11.749796	15.205445	0.7374461979913917
E932_321	4.4876003	1.527142	0.4591104734576757
E598_208	-2.0454342	-9.301684	0.296987087517934
E65_297	-15.837761	-2.3219717	0.4246771879483501
E40_208	4.8997636	-5.5150857	0.296987087517934
E743_40	4.9249873	-15.454133	0.0559540889526542
E939_11	6.3968153	-16.697634	0.0143472022955523
E471_266	4.5487576	-3.9678144	0.3802008608321377
E777_577	-15.08415	0.59901977	0.8263988522238164
E850_88	2.0975242	-11.956718	0.1248206599713055
E731_209	-1.3750575	-9.909454	0.2984218077474892
E322_31	4.995241	-15.496343	0.0430416068866571
E442_382	-16.585623	-0.26740772	0.5466284074605452
E292_664	10.440414	17.209238	0.951219512195122
E494_534	7.1054225	10.451948	0.7647058823529411
E51_524	-15.327108	3.0239067	0.7503586800573888
E119_697	-17.849102	1.5146703	0.9985652797704448
E688_255	5.0836854	-5.782065	0.3644189383070301
E270_264	-2.0878904	-8.720398	0.3773314203730272
E838_184	4.6865635	-7.125111	0.2625538020086083
E640_603	11.533272	16.150751	0.8637015781922525
E657_572	11.776578	15.347483	0.8192252510760402
E342_363	-16.653011	-0.78537506	0.5193687230989957
E576_267	4.627201	-3.9534001	0.381635581061693
E402_233	-1.3532873	-9.476839	0.3328550932568149
E232_561	-17.025045	2.4164658	0.8034433285509326
E317_350	-16.30646	1.5801077	0.5007173601147776
E613_7	7.1275535	-16.54277	0.0086083213773314
E816_332	-13.090557	-0.94283545	0.4748923959827834
E922_533	-17.084814	-2.1948392	0.763271162123386
E151_489	-17.886717	-2.2035346	0.7001434720229556
E834_281	4.6299133	-4.9673195	0.4017216642754663
E761_493	-16.297115	0.65819263	0.7058823529411765
E812_689	9.869891	16.774263	0.9870875179340028
E431_385	4.853104	3.715544	0.5509325681492109
E684_561	-16.289276	4.108355	0.8034433285509326
E575_181	-2.176611	-9.368339	0.2582496413199426
E73_362	-14.496183	-1.5987476	0.5179340028694405
E408_653	-14.300143	1.9838935	0.9354375896700144
E817_288	4.187323	-5.555568	0.4117647058823529
E686_501	-18.10213	3.2285714	0.7173601147776184
E556_623	9.787571	16.240393	0.8923959827833573
E721_511	-13.957886	1.312313	0.7317073170731707
E260_402	-16.859594	-1.1968391	0.5753228120516499
E350_343	4.86419	-0.46555832	0.4906743185078909
E978_583	11.118569	16.331314	0.8350071736011477
E282_396	-17.268564	1.2748693	0.5667144906743186
E155_189	-1.9543214	-8.862825	0.2697274031563845
E179_565	8.839138	12.721325	0.8091822094691535
E810_193	-1.669789	-9.05852	0.2754662840746054
E846_296	-20.379303	1.2800106	0.4232424677187948
E632_553	7.2828503	10.911527	0.7919655667144907
