,PseudoTime
E186_382,0.5466284074605452
E700_205,0.2926829268292683
E401_165,0.23529411764705882
E971_591,0.8464849354375896
E704_246,0.351506456241033
E852_101,0.14347202295552366
E757_401,0.5738880918220947
E820_118,0.1678622668579627
E727_170,0.242467718794835
E506_478,0.6843615494978479
E513_653,0.9354375896700143
E217_661,0.9469153515064562
E483_21,0.028694404591104734
E970_604,0.8651362984218077
E975_451,0.6456241032998565
E994_587,0.8407460545193687
E499_320,0.45767575322812054
E258_646,0.9253945480631277
E586_419,0.599713055954089
E510_623,0.8923959827833573
E334_278,0.39741750358680056
E979_207,0.29555236728837875
E527_7,0.00860832137733142
E910_104,0.14777618364418937
E634_53,0.0746054519368723
E256_683,0.9784791965566715
E363_564,0.8077474892395983
E13_446,0.6384505021520803
E497_84,0.11908177905308465
E623_390,0.5581061692969871
E347_65,0.09182209469153516
E855_298,0.4261119081779053
E154_16,0.021520803443328552
E650_578,0.8278335724533716
E371_541,0.7747489239598279
E868_551,0.7890961262553802
E52_32,0.04447632711621234
E720_329,0.47058823529411764
E412_396,0.5667144906743186
E247_440,0.629842180774749
E493_515,0.7374461979913917
E932_321,0.45911047345767575
E598_208,0.296987087517934
E65_297,0.4246771879483501
E40_208,0.296987087517934
E743_40,0.05595408895265423
E939_11,0.014347202295552367
E471_266,0.3802008608321377
E777_577,0.8263988522238164
E850_88,0.12482065997130559
E731_209,0.2984218077474892
E322_31,0.043041606886657105
E442_382,0.5466284074605452
E292_664,0.9512195121951219
E494_534,0.7647058823529411
E51_524,0.7503586800573888
E119_697,0.9985652797704447
E688_255,0.36441893830703015
E270_264,0.37733142037302725
E838_184,0.26255380200860834
E640_603,0.8637015781922525
E657_572,0.8192252510760402
E342_363,0.5193687230989957
E576_267,0.381635581061693
E402_233,0.3328550932568149
E232_561,0.8034433285509326
E317_350,0.5007173601147776
E613_7,0.00860832137733142
E816_332,0.4748923959827834
E922_533,0.763271162123386
E151_489,0.7001434720229556
E834_281,0.4017216642754663
E761_493,0.7058823529411765
E812_689,0.9870875179340028
E431_385,0.5509325681492109
E684_561,0.8034433285509326
E575_181,0.2582496413199426
E73_362,0.5179340028694405
E408_653,0.9354375896700143
E817_288,0.4117647058823529
E686_501,0.7173601147776184
