,PseudoTime
E701_1559,0.9191740412979351
E570_1254,0.7392330383480826
E443_747,0.440117994100295
E316_517,0.30442477876106194
E46_1294,0.7628318584070797
E285_1002,0.5905604719764012
E356_1611,0.9498525073746312
E329_203,0.1191740412979351
E171_514,0.30265486725663715
E130_244,0.1433628318584071
E153_869,0.512094395280236
E523_735,0.4330383480825959
E397_531,0.31268436578171094
E201_985,0.5805309734513274
E638_596,0.35103244837758113
E85_26,0.014749262536873156
E491_1322,0.7793510324483776
E529_6,0.0029498525073746312
E693_1346,0.7935103244837758
E814_717,0.4224188790560472
E689_1193,0.7032448377581121
E864_1235,0.728023598820059
E175_1013,0.5970501474926254
E159_1671,0.9852507374631269
E314_1623,0.9569321533923304
E547_341,0.20058997050147492
E783_346,0.20353982300884957
E955_470,0.2766961651917404
E736_258,0.15162241887905606
E914_1153,0.679646017699115
E978_674,0.39705014749262535
E25_194,0.11386430678466077
E459_1156,0.6814159292035398
E578_560,0.3297935103244838
E505_76,0.04424778761061947
E678_371,0.2182890855457227
E697_1225,0.7221238938053097
E970_48,0.027728613569321534
E639_1080,0.6365781710914454
E473_1428,0.8418879056047197
E242_137,0.08023598820058997
E709_1280,0.7545722713864307
E791_1533,0.9038348082595871
E617_1527,0.9002949852507375
E438_338,0.19882005899705016
E451_1101,0.6489675516224189
E488_400,0.23539823008849559
E188_972,0.5728613569321533
E828_1454,0.8572271386430679
E921_46,0.02654867256637168
E690_163,0.09557522123893805
E880_1131,0.6666666666666666
E546_1481,0.8731563421828908
E543_198,0.11622418879056047
E250_27,0.015339233038348082
E94_1070,0.6306784660766962
E12_1515,0.8932153392330383
E44_630,0.3710914454277286
E244_1011,0.5958702064896755
E472_335,0.19705014749262537
E611_174,0.10206489675516224
E17_507,0.2985250737463127
E76_255,0.14985250737463127
E766_1563,0.9215339233038348
E415_1632,0.9622418879056047
E220_834,0.49144542772861355
E164_1516,0.8938053097345132
E504_1529,0.9014749262536873
E681_678,0.39941002949852505
E763_253,0.1486725663716814
E981_1210,0.7132743362831858
